cohort	tissue	population	vmr_set	modality	vmr_id	seqnames	start	end	h2_category	h2_unscaled	n_pairs_tested	n_features_tested	n_sig_fdr_05	n_sig_fdr_10	min_p	min_fdr	max_abs_beta	strongest_beta
all_individuals	dlpfc	AA	shared	expression_nearest_gene	chr10_100025847_100026058	chr10	100025847	100026058	Heritable	0.121505817317528	1	1	0	0	0.741092074598663	0.997818244032116	0.0471403331020284	0.0471403331020284
all_individuals	dlpfc	AA	shared	expression_nearest_gene	chr10_100982514_100983141	chr10	100982514	100983141	Non-heritable	0.0421336316036592	1	1	0	0	0.226450175039673	0.946221291794661	0.207168866443475	-0.207168866443475
all_individuals	dlpfc	AA	shared	expression_nearest_gene	chr10_101033653_101034328	chr10	101033653	101034328	Non-heritable	0.0773040584947012	1	1	0	0	0.715901996821303	0.997818244032116	0.0607742230402408	0.0607742230402408
all_individuals	dlpfc	AA	shared	expression_nearest_gene	chr10_101150691_101151624	chr10	101150691	101151624	Heritable	0.122426199534757	1	1	0	0	0.137460188166747	0.886987978379458	0.0239542247062992	0.0239542247062992
all_individuals	dlpfc	AA	shared	expression_nearest_gene	chr10_10157082_10157472	chr10	10157082	10157472	Heritable	0.122334292752365	1	1	0	0	0.108979493707274	0.883990562377908	0.0898618637101018	0.0898618637101018
all_individuals	dlpfc	AA	shared	expression_nearest_gene	chr10_103555954_103556881	chr10	103555954	103556881	Heritable	0.247772476161109	1	1	0	0	0.621769797903153	0.997818244032116	0.132058145684177	0.132058145684177
all_individuals	dlpfc	AA	shared	expression_nearest_gene	chr10_103626138_103626455	chr10	103626138	103626455	Heritable	0.25688750750304	1	1	0	0	0.450703945259045	0.997818244032116	0.128776079114282	0.128776079114282
all_individuals	dlpfc	AA	shared	expression_nearest_gene	chr10_103727172_103728245	chr10	103727172	103728245	Heritable	0.140028115110417	1	1	0	0	0.0848023881795615	0.845216945719577	0.22841828899783	0.22841828899783
all_individuals	dlpfc	AA	shared	expression_nearest_gene	chr10_103852988_103853706	chr10	103852988	103853706	Heritable	0.188463260340157	1	1	0	0	0.152175258796584	0.904410021462801	0.236673424470951	0.236673424470951
all_individuals	dlpfc	AA	shared	expression_nearest_gene	chr10_104275250_104275792	chr10	104275250	104275792	Heritable	0.433763077272846	1	1	1	1	5.40439421578648e-17	2.35256682241625e-14	2.23479729574394	-2.23479729574394
all_individuals	dlpfc	AA	shared	expression_nearest_gene	chr10_106735808_106737102	chr10	106735808	106737102	Heritable	0.430013162440025	1	1	0	0	0.245645157770719	0.958038504795448	0.186286684399362	-0.186286684399362
all_individuals	dlpfc	AA	shared	expression_nearest_gene	chr10_108315790_108316106	chr10	108315790	108316106	Heritable	0.176787105377847	1	1	0	0	0.406118126505096	0.997818244032116	0.209378173069375	-0.209378173069375
all_individuals	dlpfc	AA	shared	expression_nearest_gene	chr10_108396663_108398076	chr10	108396663	108398076	Heritable	0.66877457845248	1	1	0	0	0.130100667922924	0.885502111448744	0.411461075875519	-0.411461075875519
all_individuals	dlpfc	AA	shared	expression_nearest_gene	chr10_108567301_108567553	chr10	108567301	108567553	Heritable	0.142477282816109	1	1	0	0	0.413173188248927	0.997818244032116	0.00274950517756158	-0.00274950517756158
all_individuals	dlpfc	AA	shared	expression_nearest_gene	chr10_11004416_11004925	chr10	11004416	11004925	Heritable	0.133588168857325	1	1	0	0	0.168343640293307	0.911713995663319	0.242936806277509	-0.242936806277509
all_individuals	dlpfc	AA	shared	expression_nearest_gene	chr10_11019826_11020522	chr10	11019826	11020522	Heritable	0.132206882777749	1	1	0	0	0.61365881248191	0.997818244032116	0.0798253006393921	0.0798253006393921
all_individuals	dlpfc	AA	shared	expression_nearest_gene	chr10_110499184_110501122	chr10	110499184	110501122	Heritable	0.111569308491395	1	1	0	0	0.454083139398208	0.997818244032116	0.293880831451484	-0.293880831451484
all_individuals	dlpfc	AA	shared	expression_nearest_gene	chr10_110504201_110511377	chr10	110504201	110511377	Heritable	0.109681486493547	1	1	0	0	0.763972608438557	0.997818244032116	0.131113544137303	-0.131113544137303
all_individuals	dlpfc	AA	shared	expression_nearest_gene	chr10_11276221_11276628	chr10	11276221	11276628	Heritable	0.141724310392475	1	1	0	0	0.287805627390223	0.983008463446871	0.175376919484014	-0.175376919484014
all_individuals	dlpfc	AA	shared	expression_nearest_gene	chr10_112953079_112953633	chr10	112953079	112953633	Heritable	0.10489422786043	1	1	0	0	0.520931190423334	0.997818244032116	0.1447343101892	0.1447343101892
all_individuals	dlpfc	AA	shared	expression_nearest_gene	chr10_112991920_112992489	chr10	112991920	112992489	Heritable	0.111155835970679	1	1	0	0	0.727980309783571	0.997818244032116	0.0641922597641091	-0.0641922597641091
