cohort	tissue	population	vmr_set	modality	vmr_id	seqnames	start	end	n_pairs_tested	n_features_tested	n_sig_fdr_05	n_sig_fdr_10	min_p	min_fdr	max_abs_beta	strongest_beta	vmr_length	num_snps	chromatin_state	cpg_density_proxy	h2_category	h2_unscaled	r_squared_cv	methylation_variance	min_distance	any_sig_fdr_05	any_sig_fdr_10	h2_scaled	log_vmr_length	log_num_snps	log_min_distance	log_max_abs_beta
all_individuals	hippocampus	AA	shared	psi	chr10_100348146_100351440	chr10	100348146	100351440	135	135	0	0	0.000521170583660066	0.56402752242923	4.78448552801731	-4.78448552801731	3294	388	Genic/other	2	Heritable	0.120071653685522	0.904808651589306	0.00730317833958739	18276	0	0	1.20071653685522	8.09985791073759	5.96357934361845	9.81339871775444	1.56537850355883
all_individuals	hippocampus	AA	shared	psi	chr10_101006502_101007099	chr10	101006502	101007099	122	122	0	0	0.000719917112394089	0.602400073914484	7.03989645972178	-7.03989645972178	597	313	Genic/other	2	Heritable	0.141039797219523	0.864903676835682	0.00864641799985276	3779	0	0	1.41039797219523	6.3919171133926	5.74939298590825	8.23747928861363	1.95159346405639
all_individuals	hippocampus	AA	shared	psi	chr10_101008138_101008841	chr10	101008138	101008841	122	122	0	0	0.000523576621908008	0.564135271301823	4.15707668150159	-4.15707668150159	703	313	Genic/other	1	Heritable	0.196200839010095	0.880695840596878	0.00777609536805827	2037	0	0	1.96200839010095	6.55535689181067	5.74939298590825	7.61972421378267	1.42481210886183
all_individuals	hippocampus	AA	shared	psi	chr10_101149994_101151895	chr10	101149994	101151895	155	155	0	0	0.000841125527471024	0.616891586955956	7.98417313612052	7.98417313612052	1901	282	Intergenic	1	Heritable	0.144475835963511	0.842156475478498	0.00849522198366422	0	0	0	1.44475835963511	7.55013534248843	5.64544689764324	0	2.07746122541235
all_individuals	hippocampus	AA	shared	psi	chr10_10157082_10157472	chr10	10157082	10157472	27	27	0	0	0.100764063594481	0.987912823227352	0.572620011317662	-0.572620011317662	390	446	Intergenic	0	Heritable	0.112910797070491	0.894592736690602	0.0107484221365585	172259	0	0	1.12910797070491	5.96614673912369	6.10255859461357	12.0567602423432	-0.557532921303031
all_individuals	hippocampus	AA	shared	psi	chr10_102433050_102433216	chr10	102433050	102433216	199	199	0	0	0.000726684039150936	0.603310761650802	2.57789794343789	2.57789794343789	166	133	Promoter	1	Heritable	0.425798225341221	0.81091636166621	0.00850295409802944	523	0	0	4.25798225341221	5.11198778835654	4.89783979995091	6.26149168432104	0.946974320117519
all_individuals	hippocampus	AA	shared	psi	chr10_103125057_103125425	chr10	103125057	103125425	36	36	0	0	0.0125530360530531	0.894219942914125	4.47278444144789	4.47278444144789	368	247	Promoter	0	Non-heritable	0.0566662682466095	0.794259211534787	0.00573330014404847	0	0	0	0.566662682466095	5.90808293816893	5.51342874616498	0	1.49801113447848
all_individuals	hippocampus	AA	shared	psi	chr10_104275213_104275792	chr10	104275213	104275792	19	19	0	0	0.0217794355857565	0.940886077847346	1.33560709732537	-1.33560709732537	579	315	Genic/other	1	Heritable	0.509901114007566	0.812344226384354	0.0175536543013499	0	0	0	5.09901114007566	6.361302477573	5.75574221358691	0	0.28938595052077
all_individuals	hippocampus	AA	shared	psi	chr10_104330475_104332006	chr10	104330475	104332006	18	18	0	0	0.0200792020743002	0.933169224540113	3.37924683206746	3.37924683206746	1531	330	Genic/other	0	Heritable	0.226192015156591	0.786407057975638	0.00945189385491089	0	0	0	2.26192015156591	7.33367639565768	5.80211837537706	0	1.21765285687443
all_individuals	hippocampus	AA	shared	psi	chr10_10461260_10461712	chr10	10461260	10461712	39	39	0	0	0.0275649279532739	0.94966666691936	1.29201984300699	1.29201984300699	452	507	Promoter	0	Heritable	0.267235724764124	0.902742726139811	0.00733337910799466	0	0	0	2.67235724764124	6.11368217983223	6.23048144757848	0	0.256206771346834
all_individuals	hippocampus	AA	shared	psi	chr10_104784526_104785142	chr10	104784526	104785142	0	0	0	0					616	286	Genic/other	0	Heritable	0.223513994655184	0.795271311106381	0.0102386620236718	189809	0	0	2.23513994655184	6.42324696353352	5.65948221575962	12.153778850809	
all_individuals	hippocampus	AA	shared	psi	chr10_106735808_106737102	chr10	106735808	106737102	1	1	0	0	0.405726822383422	0.998033769098792	0.0402688573455778	0.0402688573455778	1294	382	Enhancer	0	Heritable	0.612125722269218	0.881381101826815	0.0115259628203703	59662	0	0	6.12125722269218	7.16549347506085	5.94803498918065	10.9964673417525	-3.21217663102097
all_individuals	hippocampus	AA	shared	psi	chr10_108315734_108316106	chr10	108315734	108316106	2	2	0	0	0.946110133765502	0.999594585824667	0.0100730246748316	-0.0100730246748316	372	320	Intergenic	0	Heritable	0.292864581961203	0.851902070583247	0.0119687727052418	117997	0	0	2.92864581961203	5.91889385427315	5.77144112313002	11.6784229541516	-4.59789325967354
all_individuals	hippocampus	AA	shared	psi	chr10_108396052_108398540	chr10	108396052	108398540	1	1	0	0	0.298360476479367	0.996384694141863	0.195264963497108	-0.195264963497108	2488	305	Intergenic	0	Heritable	0.679604781351429	0.881654280072399	0.00798562175350868	198315	0	0	6.79604781351429	7.81923445385907	5.72358510195238	12.1976169970825	-1.63339780435716
all_individuals	hippocampus	AA	shared	psi	chr10_110005895_110006876	chr10	110005895	110006876	183	183	0	0	0.00107397489508493	0.660958950909337	4.93639773307056	4.93639773307056	981	320	Promoter	1	Heritable	0.129413185588119	0.794191584274751	0.00903284519880864	0	0	0	1.29413185588119	6.88857245956536	5.77144112313002	0	1.5966358633953
all_individuals	hippocampus	AA	shared	psi	chr10_11007535_11007846	chr10	11007535	11007846	80	80	0	0	0.0037941370438449	0.811309189703955	2.77523383501784	-2.77523383501784	311	604	Genic/other	0	Heritable	0.138707138796536	0.9517692039064	0.00640967321103354	0	0	0	1.38707138796536	5.73979291217923	6.40522845803084	0	1.02073501212291
all_individuals	hippocampus	AA	shared	psi	chr10_1120967_1121242	chr10	1120967	1121242	48	48	0	0	0.0614133414864036	0.982880936200869	2.1177090136106	2.1177090136106	275	583	Genic/other	0	Heritable	0.130894821388178	0.937141493242203	0.00662351628976987	0	0	0	1.30894821388178	5.61677109766657	6.36990098282823	0	0.750334855121245
all_individuals	hippocampus	AA	shared	psi	chr10_112774814_112775630	chr10	112774814	112775630	29	29	0	0	0.000444028609905219	0.533935560073931	3.96297589252093	-3.96297589252093	816	468	Genic/other	0	Heritable	0.117754350650275	0.927526541047437	0.00783529082404344	18919	0	0	1.17754350650275	6.70441435496411	6.15060276844628	9.84797484260587	1.37699523357435
all_individuals	hippocampus	AA	shared	psi	chr10_112793039_112793304	chr10	112793039	112793304	30	30	0	0	0.045997296732549	0.973387167151723	1.89734708943778	1.89734708943778	265	473	Genic/other	0	Heritable	0.151060250305024	0.903156424915432	0.00677251348517497	1245	0	0	1.51060250305024	5.57972982598622	6.16120732169508	7.1276936993474	0.640456647034465
all_individuals	hippocampus	AA	shared	psi	chr10_112991920_112992569	chr10	112991920	112992569	60	60	0	0	0.00173893571339632	0.720331065772789	3.78863325387923	-3.78863325387923	649	490	Genic/other	0	Heritable	0.137977714920423	0.843801410988797	0.00935900334032811	0	0	0	1.37977714920423	6.47543271670409	6.19644412779452	0	1.3320053376659
all_individuals	hippocampus	AA	shared	psi	chr10_11336060_11336768	chr10	11336060	11336768	31	31	0	0	0.0500025322750158	0.976363858746377	1.086181897202	1.086181897202	708	631	Intergenic	0	Heritable	0.109174077963531	0.962583099598849	0.00716460079451633	0	0	0	1.09174077963531	6.56244409369372	6.44888939414686	0	0.0826687095124697
all_individuals	hippocampus	AA	shared	psi	chr10_11339286_11340095	chr10	11339286	11340095	31	31	0	0	0.0244940426851421	0.945108999782168	4.37290816303713	4.37290816303713	809	630	Intergenic	0	Heritable	0.3624359540871	0.91221265200169	0.00771076912917041	0	0	0	3.624359540871	6.69579891705849	6.44730586254121	0	1.47542827359086
all_individuals	hippocampus	AA	shared	psi	chr10_114046229_114048652	chr10	114046229	114048652	24	24	0	0	0.0448426816087513	0.971770862912722	1.39636692333667	1.39636692333667	2423	459	Intergenic	2	Heritable	0.132835814494147	0.939776464456364	0.00662557782369214	3088	0	0	1.32835814494147	7.79276172081653	6.13122648948314	8.03560269291858	0.333873816031869
all_individuals	hippocampus	AA	shared	psi	chr10_114101563_114101831	chr10	114101563	114101831	26	26	0	0	0.0363819660092371	0.967548090201976	0.928433813304434	0.928433813304434	268	456	Enhancer	1	Heritable	0.661825444297662	0.912050227991678	0.0122292556314961	0	0	0	6.61825444297662	5.59098698051086	6.12468339089421	0	-0.07425617342252
all_individuals	hippocampus	AA	shared	psi	chr10_114401401_114403225	chr10	114401401	114403225	14	14	0	0	0.0874853353983256	0.987912823227352	1.53362201664402	-1.53362201664402	1824	383	Enhancer	2	Heritable	0.168457114847659	0.895512451311908	0.00768447682188766	0	0	0	1.68457114847659	7.50878717063428	5.95064255258773	0	0.427632275350915
all_individuals	hippocampus	AA	shared	psi	chr10_114875147_114875626	chr10	114875147	114875626	18	18	0	0	0.0183072099768428	0.925149899856561	1.08480218185055	-1.08480218185055	479	302	Genic/other	0	Heritable	0.157868729377042	0.778497355169908	0.00630883507559641	11497	0	0	1.57868729377042	6.17170059741092	5.71373280550937	9.34992838618324	0.081397658713153
all_individuals	hippocampus	AA	shared	psi	chr10_116270611_116270792	chr10	116270611	116270792	36	36	0	0	0.003311177501576	0.802761963842306	2.59926611575715	-2.59926611575715	181	339	Genic/other	1	Heritable	0.155238842637493	0.879248012969748	0.0076839731527693	1107	0	0	1.55238842637493	5.19849703126583	5.82894561761021	7.01031186730723	0.955229145860603
all_individuals	hippocampus	AA	shared	psi	chr10_116803517_116803983	chr10	116803517	116803983	34	34	0	0	0.0285600356470923	0.952293917851944	4.50578234345773	4.50578234345773	466	476	Genic/other	0	Heritable	0.105970673401743	0.915069991184855	0.010627857004145	0	0	0	1.05970673401743	6.14418563412565	6.16751649088834	0	1.50536153934721
all_individuals	hippocampus	AA	shared	psi	chr10_117373474_117373694	chr10	117373474	117373694	31	31	0	0	0.00788082087538288	0.867223268418642	4.0446802630526	-4.0446802630526	220	502	Genic/other	1	Heritable	0.105190370967764	0.925413222164445	0.00799812297023664	62629	0	0	1.05190370967764	5.39362754635236	6.22059017009974	11.0449996755195	1.3974025048778
all_individuals	hippocampus	AA	shared	psi	chr10_11869704_11869929	chr10	11869704	11869929	18	18	0	0	0.0320652641015594	0.962099516075327	1.76004577455436	1.76004577455436	225	769	Genic/other	1	Non-heritable	0.0818312825308431	0.958191358890169	0.00695203992545785	0	0	0	0.818312825308431	5.41610040220442	6.64639051484773	0	0.565339822663044
all_individuals	hippocampus	AA	shared	psi	chr10_119505532_119506239	chr10	119505532	119506239	19	19	0	0	0.0853965816274901	0.987912823227352	2.33374153358943	2.33374153358943	707	476	Genic/other	0	Heritable	0.129344077969024	0.931149086198803	0.0105727515118365	0	0	0	1.29344077969024	6.56103066589657	6.16751649088834	0	0.84747279233833
all_individuals	hippocampus	AA	shared	psi	chr10_119544119_119544382	chr10	119544119	119544382	24	24	0	0	0.0334730687032958	0.964928054469025	0.757753862067602	-0.757753862067602	263	501	Genic/other	1	Heritable	0.170681789448177	0.914760214780101	0.00868687291833013	1528	0	0	1.70681789448177	5.57215403217777	6.21860011969173	7.33236920592906	-0.277396653103335
all_individuals	hippocampus	AA	shared	psi	chr10_120127763_120128517	chr10	120127763	120128517	1	1	0	0	0.34053558483248	0.997364897983238	0.640441997088108	-0.640441997088108	754	511	Intergenic	0	Heritable	0.132477828777436	0.889001833106604	0.0100506833729388	194754	0	0	1.32477828777436	6.62539236800796	6.23832462503951	12.1794976373444	-0.445596704932596
all_individuals	hippocampus	AA	shared	psi	chr10_120842583_120844112	chr10	120842583	120844112	33	33	0	0	0.0578579099480871	0.979358037318607	1.24700010884448	1.24700010884448	1529	568	Genic/other	0	Heritable	0.445187657644548	0.894591899204155	0.00925275477123065	0	0	0	4.45187657644548	7.33236920592906	6.34388043412633	0	0.220740762002209
all_individuals	hippocampus	AA	shared	psi	chr10_120917025_120918443	chr10	120917025	120918443	33	33	0	0	0.0298464566526169	0.956868460404806	2.41094534801207	-2.41094534801207	1418	567	Intergenic	0	Heritable	0.18359350260165	0.916290428081305	0.00396131036332903	10248	0	0	1.8359350260165	7.25700270709207	6.34212141872115	9.23493541883156	0.880018935322165
all_individuals	hippocampus	AA	shared	psi	chr10_120946442_120946768	chr10	120946442	120946768	25	25	0	0	0.0131145428514242	0.895373622229495	2.15461533364454	2.15461533364454	326	573	Genic/other	1	Heritable	0.116756485970853	0.942007604472238	0.00673628325963947	7501	0	0	1.16756485970853	5.78689738136671	6.35262939631957	8.92292493064183	0.767612212795094
all_individuals	hippocampus	AA	shared	psi	chr10_120950272_120950403	chr10	120950272	120950403	26	26	0	0	0.00613413527970122	0.849481132666212	1.63436917305582	1.63436917305582	131	576	Genic/other	1	Heritable	0.126763692984217	0.940370675808601	0.00821549134710031	3866	0	0	1.26763692984217	4.87519732320115	6.3578422665081	8.2602342916073	0.491256909140271
