cohort	tissue	population	vmr_set	modality	vmr_id	seqnames	start	end	h2_category	h2_unscaled	n_pairs_tested	n_features_tested	n_sig_fdr_05	n_sig_fdr_10	min_p	min_fdr	max_abs_beta	strongest_beta
all_individuals	hippocampus	EA	shared	psi	chr10_100348146_100351440	chr10	100348146	100351440	Heritable	0.154055106833556	135	135	0	0	0.000521170583660066	0.56402752242923	4.78448552801731	-4.78448552801731
all_individuals	hippocampus	EA	shared	psi	chr10_101006502_101007099	chr10	101006502	101007099	Heritable	0.20826673896687	122	122	0	0	0.000719917112394089	0.602400073914484	7.03989645972178	-7.03989645972178
all_individuals	hippocampus	EA	shared	psi	chr10_101008138_101008841	chr10	101008138	101008841	Heritable	0.241088995948278	122	122	0	0	0.000523576621908008	0.564135271301823	4.15707668150159	-4.15707668150159
all_individuals	hippocampus	EA	shared	psi	chr10_101149994_101151895	chr10	101149994	101151895	Heritable	0.127767856580976	155	155	0	0	0.000841125527471024	0.616891586955956	7.98417313612052	7.98417313612052
all_individuals	hippocampus	EA	shared	psi	chr10_10157082_10157472	chr10	10157082	10157472	Heritable	0.119988584472249	27	27	0	0	0.100764063594481	0.987912823227352	0.572620011317662	-0.572620011317662
all_individuals	hippocampus	EA	shared	psi	chr10_102433050_102433216	chr10	102433050	102433216	Heritable	0.133829384250963	199	199	0	0	0.000726684039150936	0.603310761650802	2.57789794343789	2.57789794343789
all_individuals	hippocampus	EA	shared	psi	chr10_103125057_103125425	chr10	103125057	103125425	Non-heritable	0.0538022659993578	36	36	0	0	0.0125530360530531	0.894219942914125	4.47278444144789	4.47278444144789
all_individuals	hippocampus	EA	shared	psi	chr10_104275213_104275792	chr10	104275213	104275792	Heritable	0.3030181756364	19	19	0	0	0.0217794355857565	0.940886077847346	1.33560709732537	-1.33560709732537
all_individuals	hippocampus	EA	shared	psi	chr10_104330475_104332006	chr10	104330475	104332006	Heritable	0.178867690124886	18	18	0	0	0.0200792020743002	0.933169224540113	3.37924683206746	3.37924683206746
all_individuals	hippocampus	EA	shared	psi	chr10_10461260_10461712	chr10	10461260	10461712	Heritable	0.161554367663893	39	39	0	0	0.0275649279532739	0.94966666691936	1.29201984300699	1.29201984300699
all_individuals	hippocampus	EA	shared	psi	chr10_104784526_104785142	chr10	104784526	104785142	Heritable	0.153742131329897	0	0	0	0				
all_individuals	hippocampus	EA	shared	psi	chr10_106735808_106737102	chr10	106735808	106737102	Heritable	0.640199727678785	1	1	0	0	0.405726822383422	0.998033769098792	0.0402688573455778	0.0402688573455778
all_individuals	hippocampus	EA	shared	psi	chr10_108315734_108316106	chr10	108315734	108316106	Heritable	0.306871706881064	2	2	0	0	0.946110133765502	0.999594585824667	0.0100730246748316	-0.0100730246748316
all_individuals	hippocampus	EA	shared	psi	chr10_108396052_108398540	chr10	108396052	108398540	Heritable	0.479919693288291	1	1	0	0	0.298360476479367	0.996384694141863	0.195264963497108	-0.195264963497108
all_individuals	hippocampus	EA	shared	psi	chr10_110005895_110006876	chr10	110005895	110006876	Heritable	0.344337825549556	183	183	0	0	0.00107397489508493	0.660958950909337	4.93639773307056	4.93639773307056
all_individuals	hippocampus	EA	shared	psi	chr10_11007535_11007846	chr10	11007535	11007846	Heritable	0.149140121486776	80	80	0	0	0.0037941370438449	0.811309189703955	2.77523383501784	-2.77523383501784
all_individuals	hippocampus	EA	shared	psi	chr10_1120967_1121242	chr10	1120967	1121242	Heritable	0.170976472708779	48	48	0	0	0.0614133414864036	0.982880936200869	2.1177090136106	2.1177090136106
all_individuals	hippocampus	EA	shared	psi	chr10_112774814_112775630	chr10	112774814	112775630	Heritable	0.214897525810697	29	29	0	0	0.000444028609905219	0.533935560073931	3.96297589252093	-3.96297589252093
all_individuals	hippocampus	EA	shared	psi	chr10_112793039_112793304	chr10	112793039	112793304	Heritable	0.128502093652821	30	30	0	0	0.045997296732549	0.973387167151723	1.89734708943778	1.89734708943778
all_individuals	hippocampus	EA	shared	psi	chr10_112991920_112992569	chr10	112991920	112992569	Heritable	0.123317416722297	60	60	0	0	0.00173893571339632	0.720331065772789	3.78863325387923	-3.78863325387923
all_individuals	hippocampus	EA	shared	psi	chr10_11336060_11336768	chr10	11336060	11336768	Heritable	0.264188574864663	31	31	0	0	0.0500025322750158	0.976363858746377	1.086181897202	1.086181897202
all_individuals	hippocampus	EA	shared	psi	chr10_11339286_11340095	chr10	11339286	11340095	Heritable	0.129127333491613	31	31	0	0	0.0244940426851421	0.945108999782168	4.37290816303713	4.37290816303713
all_individuals	hippocampus	EA	shared	psi	chr10_114046229_114048652	chr10	114046229	114048652	Heritable	0.217060815429396	24	24	0	0	0.0448426816087513	0.971770862912722	1.39636692333667	1.39636692333667
all_individuals	hippocampus	EA	shared	psi	chr10_114101563_114101831	chr10	114101563	114101831	Heritable	0.504728884726111	26	26	0	0	0.0363819660092371	0.967548090201976	0.928433813304434	0.928433813304434
all_individuals	hippocampus	EA	shared	psi	chr10_114401401_114403225	chr10	114401401	114403225	Heritable	0.200147932525613	14	14	0	0	0.0874853353983256	0.987912823227352	1.53362201664402	-1.53362201664402
all_individuals	hippocampus	EA	shared	psi	chr10_114875147_114875626	chr10	114875147	114875626	Heritable	0.417541362146298	18	18	0	0	0.0183072099768428	0.925149899856561	1.08480218185055	-1.08480218185055
all_individuals	hippocampus	EA	shared	psi	chr10_116270611_116270792	chr10	116270611	116270792	Heritable	0.117809000916202	36	36	0	0	0.003311177501576	0.802761963842306	2.59926611575715	-2.59926611575715
all_individuals	hippocampus	EA	shared	psi	chr10_116803517_116803983	chr10	116803517	116803983	Heritable	0.145217734733002	34	34	0	0	0.0285600356470923	0.952293917851944	4.50578234345773	4.50578234345773
all_individuals	hippocampus	EA	shared	psi	chr10_117373474_117373694	chr10	117373474	117373694	Heritable	0.187429014115708	31	31	0	0	0.00788082087538288	0.867223268418642	4.0446802630526	-4.0446802630526
all_individuals	hippocampus	EA	shared	psi	chr10_11869704_11869929	chr10	11869704	11869929	Non-heritable	0.0851390075148215	18	18	0	0	0.0320652641015594	0.962099516075327	1.76004577455436	1.76004577455436
all_individuals	hippocampus	EA	shared	psi	chr10_119505532_119506239	chr10	119505532	119506239	Heritable	0.122164687680777	19	19	0	0	0.0853965816274901	0.987912823227352	2.33374153358943	2.33374153358943
all_individuals	hippocampus	EA	shared	psi	chr10_119544119_119544382	chr10	119544119	119544382	Heritable	0.131969113506638	24	24	0	0	0.0334730687032958	0.964928054469025	0.757753862067602	-0.757753862067602
all_individuals	hippocampus	EA	shared	psi	chr10_120127763_120128517	chr10	120127763	120128517	Heritable	0.219524119345353	1	1	0	0	0.34053558483248	0.997364897983238	0.640441997088108	-0.640441997088108
all_individuals	hippocampus	EA	shared	psi	chr10_120842583_120844112	chr10	120842583	120844112	Heritable	0.369197199659554	33	33	0	0	0.0578579099480871	0.979358037318607	1.24700010884448	1.24700010884448
all_individuals	hippocampus	EA	shared	psi	chr10_120917025_120918443	chr10	120917025	120918443	Heritable	0.201972769425924	33	33	0	0	0.0298464566526169	0.956868460404806	2.41094534801207	-2.41094534801207
all_individuals	hippocampus	EA	shared	psi	chr10_120946442_120946768	chr10	120946442	120946768	Heritable	0.169422959141493	25	25	0	0	0.0131145428514242	0.895373622229495	2.15461533364454	2.15461533364454
all_individuals	hippocampus	EA	shared	psi	chr10_120950272_120950403	chr10	120950272	120950403	Heritable	0.151434302563455	26	26	0	0	0.00613413527970122	0.849481132666212	1.63436917305582	1.63436917305582
all_individuals	hippocampus	EA	shared	psi	chr10_121131637_121132089	chr10	121131637	121132089	Heritable	0.113443858844679	7	7	0	0	0.394884103996022	0.997937237470303	0.531914097343749	0.531914097343749
all_individuals	hippocampus	EA	shared	psi	chr10_121590629_121591006	chr10	121590629	121591006	Heritable	0.149869411444506	89	89	0	0	0.00300022563178965	0.785842354904819	3.20200859456906	-3.20200859456906
all_individuals	hippocampus	EA	shared	psi	chr10_121594442_121594680	chr10	121594442	121594680	Heritable	0.141454310006645	100	100	0	0	0.00726761472731469	0.862652275397515	2.77525386330826	-2.77525386330826
all_individuals	hippocampus	EA	shared	psi	chr10_122556753_122557384	chr10	122556753	122557384	Heritable	0.410332563690144	17	17	0	0	0.0728221082900185	0.985421854128344	0.847431221314071	-0.847431221314071
all_individuals	hippocampus	EA	shared	psi	chr10_122879153_122879362	chr10	122879153	122879362	Heritable	0.173165539563014	40	40	0	0	0.0207660470919133	0.93524651603252	2.81366267771594	-2.81366267771594
all_individuals	hippocampus	EA	shared	psi	chr10_123735749_123737570	chr10	123735749	123737570	Heritable	0.326468170101691	84	84	0	0	0.00674521197503651	0.852909553245493	2.82230002600546	2.82230002600546
all_individuals	hippocampus	EA	shared	psi	chr10_123991414_123992446	chr10	123991414	123992446	Heritable	0.14193985054882	19	19	0	0	0.042114296504176	0.969158220956415	1.11643455790955	1.11643455790955
all_individuals	hippocampus	EA	shared	psi	chr10_124020577_124021379	chr10	124020577	124021379	Heritable	0.132799090313958	18	18	0	0	0.0685086735147909	0.98522770682189	1.00493984396168	-1.00493984396168
all_individuals	hippocampus	EA	shared	psi	chr10_1240284_1240695	chr10	1240284	1240695	Heritable	0.124878207259587	40	40	0	0	0.0084729703535309	0.869992600293253	3.78775224029978	-3.78775224029978
all_individuals	hippocampus	EA	shared	psi	chr10_124534198_124534535	chr10	124534198	124534535	Heritable	0.225877604298957	20	20	0	0	0.00108714350159653	0.661221134389312	3.3441474473475	3.3441474473475
all_individuals	hippocampus	EA	shared	psi	chr10_124588930_124590348	chr10	124588930	124590348	Heritable	0.178995614053724	20	20	0	0	0.170524729948321	0.991347444655904	3.69313749605262	-3.69313749605262
all_individuals	hippocampus	EA	shared	psi	chr10_124643335_124643653	chr10	124643335	124643653	Heritable	0.115415687959461	19	19	0	0	0.0696990712680881	0.98522770682189	0.889549758745545	0.889549758745545
all_individuals	hippocampus	EA	shared	psi	chr10_124704065_124705029	chr10	124704065	124705029	Non-heritable	0.0732078725130026	15	15	0	0	0.00461271682544367	0.834495203948197	7.12897033818597	-7.12897033818597
all_individuals	hippocampus	EA	shared	psi	chr10_125027957_125028537	chr10	125027957	125028537	Heritable	0.185681163429662	11	11	0	0	0.055186011741213	0.978636864044666	1.32630794662187	-1.32630794662187
all_individuals	hippocampus	EA	shared	psi	chr10_12558898_12559548	chr10	12558898	12559548	Heritable	0.561452451335446	0	0	0	0				
all_individuals	hippocampus	EA	shared	psi	chr10_125773867_125774417	chr10	125773867	125774417	Heritable	0.163637095779945	113	113	0	0	0.00812577298306769	0.867223268418642	4.63314083582678	4.63314083582678
all_individuals	hippocampus	EA	shared	psi	chr10_125885248_125888328	chr10	125885248	125888328	Heritable	0.15086635739266	109	109	0	0	0.00225702594283525	0.759736919817647	1.35041384446736	-1.35041384446736
all_individuals	hippocampus	EA	shared	psi	chr10_125895355_125896729	chr10	125895355	125896729	Heritable	0.198645933932348	109	109	0	0	0.00384413966705088	0.813520064339366	1.76117638977202	-1.76117638977202
all_individuals	hippocampus	EA	shared	psi	chr10_125898569_125899776	chr10	125898569	125899776	Heritable	0.140690045365285	109	109	0	0	0.00687739346773983	0.855505609716749	2.08032468585533	-2.08032468585533
all_individuals	hippocampus	EA	shared	psi	chr10_125901779_125902367	chr10	125901779	125902367	Heritable	0.100914035614105	109	109	0	0	0.0010832384463269	0.660986338042045	2.06839037277537	-2.06839037277537
all_individuals	hippocampus	EA	shared	psi	chr10_125904847_125906472	chr10	125904847	125906472	Heritable	0.142358276422769	109	109	0	0	0.00499819185889389	0.838037368877189	2.04043166900571	2.04043166900571
all_individuals	hippocampus	EA	shared	psi	chr10_125913839_125918509	chr10	125913839	125918509	Heritable	0.143966147124467	106	106	0	0	0.0106819103974984	0.881957997916843	2.55361963896703	2.55361963896703
all_individuals	hippocampus	EA	shared	psi	chr10_126041930_126042197	chr10	126041930	126042197	Heritable	0.174016566922427	41	41	0	0	0.0562754897746245	0.978636864044666	2.16109309931765	-2.16109309931765
all_individuals	hippocampus	EA	shared	psi	chr10_12606208_12606431	chr10	12606208	12606431	Heritable	0.28694376329882	0	0	0	0				
all_individuals	hippocampus	EA	shared	psi	chr10_12634644_12634785	chr10	12634644	12634785	Non-heritable	0.0994126201980691	0	0	0	0				
all_individuals	hippocampus	EA	shared	psi	chr10_1264041_1264684	chr10	1264041	1264684	Heritable	0.140231034011975	38	38	0	0	0.00673788400795543	0.852769486456428	2.64776581280693	-2.64776581280693
all_individuals	hippocampus	EA	shared	psi	chr10_126881904_126882291	chr10	126881904	126882291	Heritable	0.224959048998996	7	7	0	0	0.089038651242993	0.987912823227352	0.699284579524247	0.699284579524247
all_individuals	hippocampus	EA	shared	psi	chr10_127252862_127253387	chr10	127252862	127253387	Heritable	0.427875809347398	4	4	0	0	0.0330767705637037	0.964103494762697	2.1859947538546	-2.1859947538546
all_individuals	hippocampus	EA	shared	psi	chr10_127395426_127396182	chr10	127395426	127396182	Heritable	0.303708686095202	1	1	0	0	0.963541447703437	0.999644065969656	0.0498436048235927	-0.0498436048235927
all_individuals	hippocampus	EA	shared	psi	chr10_127998751_127999474	chr10	127998751	127999474	Non-heritable	0.0976821234733248	8	8	0	0	0.141586295741606	0.990185309536093	2.21296576787418	2.21296576787418
all_individuals	hippocampus	EA	shared	psi	chr10_128470741_128471495	chr10	128470741	128471495	Non-heritable	0.0991079906612851	4	4	0	0	0.134419826498772	0.990185309536093	0.703190881207803	0.703190881207803
all_individuals	hippocampus	EA	shared	psi	chr10_128590664_128591548	chr10	128590664	128591548	Heritable	0.400608307972327	1	1	0	0	0.970926388097205	0.999644065969656	0.0173401326581311	0.0173401326581311
all_individuals	hippocampus	EA	shared	psi	chr10_128854630_128855170	chr10	128854630	128855170	Heritable	0.273946162636262	13	13	0	0	0.0214162200295131	0.939584916034686	2.08706359616097	2.08706359616097
all_individuals	hippocampus	EA	shared	psi	chr10_129035143_129035583	chr10	129035143	129035583	Heritable	0.107644097429236	21	21	0	0	0.0367375529706304	0.96818678908184	2.58732379323596	-2.58732379323596
all_individuals	hippocampus	EA	shared	psi	chr10_129833407_129834121	chr10	129833407	129834121	Heritable	0.133585466315484	4	4	0	0	0.402500202877136	0.998033769098792	0.428223982561678	0.428223982561678
all_individuals	hippocampus	EA	shared	psi	chr10_129844730_129845562	chr10	129844730	129845562	Heritable	0.130314914909213	4	4	0	0	0.508653667860704	0.998292919737125	0.385283694120782	-0.385283694120782
all_individuals	hippocampus	EA	shared	psi	chr10_129898450_129899450	chr10	129898450	129899450	Heritable	0.154054514467535	6	6	0	0	0.0997847049651481	0.987912823227352	0.423808177972165	-0.423808177972165
all_individuals	hippocampus	EA	shared	psi	chr10_130020997_130021288	chr10	130020997	130021288	Heritable	0.111554014788183	15	15	0	0	0.00381738378130003	0.811309189703955	2.07199735809015	-2.07199735809015
all_individuals	hippocampus	EA	shared	psi	chr10_130254418_130255177	chr10	130254418	130255177	Heritable	0.32871809056158	30	30	0	0	0.0156900210957228	0.913483663457848	1.69942704279003	-1.69942704279003
all_individuals	hippocampus	EA	shared	psi	chr10_131109361_131109932	chr10	131109361	131109932	Heritable	0.145929542729739	13	13	0	0	0.223426667471533	0.994195695870628	0.346393499030643	-0.346393499030643
all_individuals	hippocampus	EA	shared	psi	chr10_131380362_131380648	chr10	131380362	131380648	Heritable	0.289013660809843	3	3	0	0	0.154870618213119	0.990185309536093	0.631060443406273	-0.631060443406273
all_individuals	hippocampus	EA	shared	psi	chr10_13158419_13158558	chr10	13158419	13158558	Non-heritable	0.0873479125834867	23	23	0	0	0.0199589218572599	0.931934426117321	2.31226963927765	-2.31226963927765
