cohort	tissue	population	vmr_set	modality	vmr_id	seqnames	start	end	n_pairs_tested	n_features_tested	n_sig_fdr_05	n_sig_fdr_10	min_p	min_fdr	max_abs_beta	strongest_beta	vmr_length	num_snps	chromatin_state	cpg_density_proxy	h2_category	h2_unscaled	r_squared_cv	methylation_variance	min_distance	any_sig_fdr_05	any_sig_fdr_10	h2_scaled	log_vmr_length	log_num_snps	log_min_distance	log_max_abs_beta
all_individuals	dlpfc	AA	AA_only	expression	chr10_71880588_71881067	chr10	71880588	71881067	1	1	0	0	0.26250187995629	0.992291048148536	0.173566424609447	-0.173566424609447	479	549	Intergenic	0	Non-heritable	0.0668323969285313	0.8797025774449	0.00826206436893366	29787.5	0	0	0.668323969285313	6.17170059741092	6.30991827822652	10.3018776919723	-1.75119484447414
all_individuals	dlpfc	AA	AA_only	expression	chr11_8206242_8206554	chr11	8206242	8206554	3	3	0	1	0.0024411242806225	0.0756748526992976	0.339385123834248	0.339385123834248	312	688	Intergenic	0	Heritable	0.10722578996047	0.933959532193443	0.0124374314853778	37884.5	0	1	1.0722578996047	5.74300318780948	6.53524127101366	10.5423237321139	-1.08061972845467
all_individuals	dlpfc	AA	AA_only	expression	chr12_110079753_110080004	chr12	110079753	110080004	1	1	0	0	0.504877033132946	0.992291048148536	0.107296583577011	0.107296583577011	251	273	Enhancer	0	Heritable	0.102340319607936	0.811752934371343	0.0123088937825465	6237.5	0	0	1.02340319607936	5.52545293913178	5.61312810638807	8.73849504785108	-2.2321583765688
all_individuals	dlpfc	AA	AA_only	expression	chr12_124727233_124727364	chr12	124727233	124727364	1	1	0	0	0.727425139159539	0.992291048148536	0.112669531511159	-0.112669531511159	131	724	Enhancer	0	Heritable	0.137780686090126	0.967968014819537	0.00904801141417245	159945.5	0	0	1.37780686090126	4.87519732320115	6.58617165485468	11.9825946633002	-2.18329615612153
all_individuals	dlpfc	AA	AA_only	expression	chr12_32390895_32391529	chr12	32390895	32391529	1	1	0	0	0.155891323103575	0.992291048148536	0.250371027958661	-0.250371027958661	634	474	Intergenic	0	Heritable	0.111022061051162	0.893420568011734	0.0102833680757813	8440.5	0	0	1.11022061051162	6.45204895443723	6.16331480403464	9.04091529691725	-1.38481130955008
all_individuals	dlpfc	AA	AA_only	expression	chr13_109739394_109740385	chr13	109739394	109740385	2	2	0	0	0.0646880337616172	0.992291048148536	0.103205729787613	-0.103205729787613	991	850	Intergenic	0	Heritable	0.641146777322437	0.958914205980088	0.0113251891220957	12018.5	0	0	6.41146777322437	6.89871453432999	6.74641212857337	9.39428560988624	-2.27103080938428
all_individuals	dlpfc	AA	AA_only	expression	chr13_113647869_113648243	chr13	113647869	113648243	1	1	0	0	0.68700046319794	0.992291048148536	0.0396879628705538	0.0396879628705538	374	474	Enhancer	2	Heritable	0.139417429682381	0.918410641353974	0.0140151098054188	62970.5	0	0	1.39417429682381	5.92425579741453	6.16331480403464	11.0504375220662	-3.22670708755161
all_individuals	dlpfc	AA	AA_only	expression	chr14_35341681_35342590	chr14	35341681	35342590	6	6	0	0	0.192013090232768	0.992291048148536	0.278345600543116	0.278345600543116	909	366	Enhancer	0	Heritable	0.103273140917356	0.817679885921705	0.012065605710142	62964.5	0	0	1.03273140917356	6.81234509417748	5.90536184805457	11.050342236328	-1.27889173403645
all_individuals	dlpfc	AA	AA_only	expression	chr14_74941759_74942036	chr14	74941759	74942036	2	2	0	0	0.584317209696732	0.992291048148536	0.119112673721189	0.119112673721189	277	414	Intergenic	0	Heritable	0.108662406790127	0.826770272815369	0.00985776505931169	13808.5	0	0	1.08662406790127	5.62401750618734	6.0282785202307	9.53311204009982	-2.12768531189165
all_individuals	dlpfc	AA	AA_only	expression	chr14_75515433_75515603	chr14	75515433	75515603	1	1	0	0	0.085486868898228	0.992291048148536	0.313526276013121	-0.313526276013121	170	496	Intergenic	0	Heritable	0.369265578533503	0.904275464042105	0.0100278764080983	6646.5	0	0	3.69265578533503	5.13579843705026	6.20859002609663	8.80199612311717	-1.15987207549231
all_individuals	dlpfc	AA	AA_only	expression	chr15_101128058_101128829	chr15	101128058	101128829	1	1	0	0	0.919725241860489	0.992291048148536	0.00644718415246293	0.00644718415246293	771	787	Intergenic	0	Non-heritable	0.0916189115666089	0.953784289976242	0.00843716062314364	40631.5	0	0	0.916189115666089	6.64768837356333	6.66949808985788	10.6123235179773	-5.04411025794301
all_individuals	dlpfc	AA	AA_only	expression	chr15_79993499_79993970	chr15	79993499	79993970	1	1	0	0	0.430949771201508	0.992291048148536	0.0149960284292957	-0.0149960284292957	471	615	Intergenic	0	Heritable	0.141579806339023	0.941696557754332	0.0117833549100514	3667.5	0	0	1.41579806339023	6.15485809401642	6.42324696353352	8.20753813815405	-4.19996921747534
all_individuals	dlpfc	AA	AA_only	expression	chr15_99454884_99455474	chr15	99454884	99455474	3	3	0	0	0.197341790560566	0.992291048148536	0.325073661885104	-0.325073661885104	590	717	Enhancer	0	Heritable	0.132923989456618	0.970969354667913	0.00950359809818984	43221.5	0	0	1.32923989456618	6.38012253689977	6.57646956904822	10.6741164719789	-1.12370343961765
