"id","description","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper"
"GO:0045088","regulation of innate immune response",0.0381744912391028,24,2.44627265424106,6.07115374035017e-05,0.0427939466688967,118637,19,179,2.11422969488612,0.00157644624229136,0.0336510640181426
"GO:0001910","regulation of leukocyte mediated cytotoxicity",0.0190971407021747,15,3.05625641372676,0.000153768583661451,0.0427939466688967,80604,12,41,5.8297373358349,4.58298010652669e-07,5.08710791824463e-05
"GO:0045824","negative regulation of innate immune response",0.0132605169977852,12,3.52117545731359,0.000199253445906433,0.0427939466688967,36572,8,37,4.30665280665281,0.000402337202665692,0.011164857373973
"GO:0001909","leukocyte mediated cytotoxicity",0.0218010181241038,16,2.85568357331389,0.000199483369086151,0.0427939466688967,77266,13,62,4.17641129032258,9.3282730486699e-06,0.000544967530738084
"GO:0031341","regulation of cell killing",0.0196017284558238,15,2.97758225181019,0.000202897920282608,0.0427939466688967,80604,12,45,5.31153846153846,1.38918636283236e-06,0.000110142633053137
"GO:0002706","regulation of lymphocyte mediated immunity",0.0246074110604161,17,2.68812756286197,0.000255016049181322,0.0427939466688967,101068,14,77,3.6215034965035,2.39076970067753e-05,0.00115380624684872
"GO:0002483","antigen processing and presentation of endogenous peptide antigen",0.0141053480893394,12,3.31027683316659,0.000346084456831486,0.0427939466688967,35810,9,13,13.7895710059172,1.11300924032776e-09,1.23544025676381e-06
"GO:0019883","antigen processing and presentation of endogenous antigen",0.0141053480893394,12,3.31027683316659,0.000346084456831486,0.0427939466688967,35810,9,15,11.9509615384615,7.11781500406516e-09,3.95038732725617e-06
"GO:0002699","positive regulation of immune effector process",0.0304705855455091,19,2.42627306846718,0.000397331760203734,0.0427939466688967,82442,16,114,2.79554655870445,0.000168737299397925,0.00550877653916756
"GO:0042267","natural killer cell mediated cytotoxicity",0.0143919981847133,12,3.24434497591074,0.00041322919878195,0.0427939466688967,91842,9,37,4.84498440748441,6.57890099484693e-05,0.00292103204171203
"GO:0002697","regulation of immune effector process",0.0411097046299399,23,2.17695953375804,0.000453477146214354,0.0427939466688967,102859,20,167,2.38542146476278,0.000251620526869001,0.00754861580607002
"GO:0002228","natural killer cell mediated immunity",0.0145787140916056,12,3.20279324434907,0.00046263726128537,0.0427939466688967,91842,9,40,4.48161057692308,0.000126451733436062,0.00438629450356338
