"id","description","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper"
"GO:0050777","negative regulation of immune response",0.0274186001499557,8,7.48135222098624,9.18021948659309e-06,0.00195044558266011,56185,6,78,9.37973137973138,3.86982667613944e-05,0.00215122210248675
"GO:0002683","negative regulation of immune system process",0.0647977409459453,11,4.35279498843287,2.58067829559394e-05,0.00195044558266011,56753,9,210,5.22585034013605,4.72124457978618e-05,0.00215122210248675
"GO:0016525","negative regulation of angiogenesis",0.0236044733307759,7,7.60394764890437,3.23204994885362e-05,0.00195044558266011,157520,6,61,11.9937548790008,9.32318475665994e-06,0.000841989295394585
"GO:0045824","negative regulation of innate immune response",0.0159778303878635,6,9.62872618569119,3.45132818886373e-05,0.00195044558266011,63205,4,33,14.7801827801828,0.000140635634655828,0.00382273225109932
"GO:2000181","negative regulation of blood vessel morphogenesis",0.0239596316769031,7,7.49123283310752,3.55236825170246e-05,0.00195044558266011,157520,6,62,11.8003072196621,1.02564902593194e-05,0.000841989295394585
"GO:1901343","negative regulation of vasculature development",0.0243300916297795,7,7.37716824985119,3.91393762406711e-05,0.00195044558266011,157520,6,63,11.6130007558579,1.12640708413991e-05,0.000841989295394585
"GO:0051093","negative regulation of developmental process",0.12861631328456,15,2.99040902971954,5.13327754445569e-05,0.00219264283684608,124562,15,455,4.01988487702773,2.69239650241282e-06,0.000805026554221433
"GO:0002832","negative regulation of response to biotic stimulus",0.0179219397927411,6,8.58423561429808,6.50440357261584e-05,0.00243102083526517,63205,4,46,10.6031746031746,0.000517866595723393,0.00910835953654674
"GO:1902106","negative regulation of leukocyte differentiation",0.0224689330404373,6,6.84706094273712,0.00022195558039706,0.00714629363045649,62731,5,53,11.5034441449536,6.69368031673834e-05,0.00250176301838095
"GO:1903707","negative regulation of hemopoiesis",0.0227815421818319,6,6.75310532615499,0.000239006475935,0.00714629363045649,62731,5,55,11.0851370851371,8.01290688963174e-05,0.00266206573333321
"GO:0051241","negative regulation of multicellular organismal process",0.133624233879422,14,2.68644652659551,0.000322108861032233,0.0087555044953307,114785,13,500,3.17034920634921,0.000165900546795883,0.00413368862433075
"GO:0031348","negative regulation of defense response",0.0351940981971217,7,5.09992267686116,0.000381259485351615,0.00949971551001107,56508,5,112,5.44359410430839,0.00216089142994513,0.0239298717612443
"GO:0001525","angiogenesis",0.0783359046296488,10,3.27321497878266,0.000663683587964869,0.015264722523192,120267,10,288,4.23390652557319,0.000102937718023166,0.00307783776889267
"GO:0032102","negative regulation of response to external stimulus",0.0521003602857266,8,3.93717440730255,0.000779455445678146,0.0166469413041261,59204,6,181,4.04209418574059,0.00351541040204317,0.030967075571733
"GO:0002682","regulation of immune system process",0.155586468977066,14,2.30723379310879,0.0015206176411493,0.0303109783135761,51135,12,625,2.34118095238095,0.00427552038247681,0.0327789895989888
"GO:0045765","regulation of angiogenesis",0.0455395950550576,7,3.94134333584167,0.00172553802649489,0.0313629424102852,153004,7,152,5.61549707602339,0.000226113931306782,0.00520062042005598
"GO:0050868","negative regulation of T cell activation",0.0225819501709887,5,5.67732756623627,0.00178317732767508,0.0313629424102852,59117,4,55,8.86810966810967,0.00102432473733205,0.0145844331648706
"GO:1901342","regulation of vasculature development",0.0465748695538025,7,3.85373445393849,0.00196091474444648,0.0323230346066355,153004,7,156,5.47150997150997,0.000265306745916183,0.00566619407349562
"GO:0002521","leukocyte differentiation",0.0760399924941592,9,3.03484026233901,0.00220465180908447,0.0323230346066355,78989,8,273,3.57323100180243,0.00162948570404398,0.019488649020366
"GO:0050793","regulation of developmental process",0.285814014607397,20,1.7942455114559,0.00232567110294968,0.0323230346066355,155942,19,1145,2.02340056837873,0.00150643402984829,0.019488649020366
"GO:1903038","negative regulation of leukocyte cell-cell adhesion",0.0243498226490088,5,5.2651360156969,0.00247247598935285,0.0323230346066355,59117,4,62,7.86687147977471,0.00160525823711022,0.019488649020366
"GO:0001944","vasculature development",0.109687286163401,11,2.57141271260107,0.00247589087215361,0.0323230346066355,128685,11,395,3.39570022101668,0.000316399086231378,0.00591270792394888
"GO:0001909","leukocyte mediated cytotoxicity",0.0246182718902236,5,5.20772249070988,0.00259203596531554,0.0323230346066355,46584,5,50,12.1936507936508,5.03630592555426e-05,0.00215122210248675
"GO:0048514","blood vessel morphogenesis",0.094068372411042,10,2.72578604092185,0.00266864437352332,0.0323230346066355,120267,10,328,3.7175764614789,0.000298217970606585,0.00591270792394888
"GO:0080134","regulation of response to stress",0.12834007901535,12,2.39747637723916,0.00270965041258941,0.0323230346066355,127352,10,555,2.1970541970542,0.0140875782867422,0.0780034427358505
"GO:0051250","negative regulation of lymphocyte activation",0.0250867158161434,5,5.11047875476102,0.00281069866144656,0.0323230346066355,59117,4,67,7.27979151859749,0.00213930955364661,0.0239298717612443
"GO:0002831","regulation of response to biotic stimulus",0.0506336878563496,7,3.54481743451897,0.00313505216233867,0.0340828887825279,56976,5,202,3.01823039446802,0.0245287605721247,0.114595303297895
"GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway",0.0377039643778595,6,4.08037076166175,0.00321182127665653,0.0340828887825279,264313,4,141,3.45919171451086,0.0281238831860487,0.123662368715126
"GO:1903131","mononuclear cell differentiation",0.0654328918506595,8,3.13494023153338,0.00330569824312144,0.0340828887825279,82810,7,224,3.81051587301587,0.00225268725790484,0.0240554817897695
"GO:0030217","T cell differentiation",0.0386365570418397,6,3.98188052003581,0.00362142975352853,0.0360935832101677,60067,5,136,4.48295985060691,0.00499021304748548,0.037301842529954
