"id","description","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper"
"GO:0001664","G protein-coupled receptor binding",0.0254326393387795,6,3.86749697612883,0.00454523507109794,0.198039557844305,148082,4,131,2.59511752701988,0.0683395719652945,0.269761468284057
"GO:0046982","protein heterodimerization activity",0.0273318396533256,6,3.59875723644299,0.0064065519034997,0.198039557844305,159793,4,135,2.51822515584892,0.0745491583124909,0.279559343671841
"GO:0005102","signaling receptor binding",0.154212228598202,17,1.80717526180289,0.00927156397599416,0.198039557844305,160949,16,720,1.88866886688669,0.00954034856522179,0.0865252643719498
"GO:0030545","signaling receptor regulator activity",0.0498154989728272,8,2.63266540911582,0.0105621097516962,0.198039557844305,209468,8,251,2.708847777208,0.009300761508793,0.0865252643719498
"GO:0042803","protein homodimerization activity",0.0670856107372971,9,2.19929403615804,0.0199829835655438,0.229160616094434,179449,7,349,1.70467247297796,0.11645596305541,0.415914153769321
"GO:0048018","receptor ligand activity",0.0453365644931325,7,2.53115999510811,0.0201691067246972,0.229160616094434,207628,7,226,2.63243669499693,0.0169810162487498,0.0909697299040169
"GO:0030546","signaling receptor activator activity",0.0458881060945735,7,2.50073729615583,0.0213883241688139,0.229160616094434,207628,7,232,2.56435643564356,0.0193236669659307,0.0966183348296534
"GO:0005085","guanyl-nucleotide exchange factor activity",0.0293547129490266,5,2.79230164018593,0.0333930849015946,0.29751939496817,175491,3,122,2.08992046745658,0.173287591034353,0.590753151253476
"GO:0001227","DNA-binding transcription repressor activity, RNA polymerase II-specific",0.0403237084872689,6,2.43927603456313,0.036061312153153,0.29751939496817,199471,6,159,3.20717354754343,0.0109792598773168,0.0865252643719498
"GO:0001217","DNA-binding transcription repressor activity",0.0412922585368157,6,2.38206044481698,0.0397537752444497,0.29751939496817,199471,6,167,3.05353649137369,0.0137426055041261,0.0865252643719498
"GO:0005488","binding",0.898235753947506,59,1.07679204541063,0.0450542907603038,0.29751939496817,122091,90,7354,1.04012903330039,0.200415700262104,0.653529457376425
