file	sha256	bytes
code/_h/00_new_run.R	c18f01856304484f3ac0cd5086f7bc64db19639445236fb15c6c59e103ac276a	7817
code/_h/01_build_exposure_matrix.R	f88d3652ece578ce21c9484ca393192b6e893e41554cfe1df2e205c22ae8c6de	13432
code/_h/02_vmr_exposure_association.R	0e71606474390ab551792c707b6e355bf1fc1572882940b6f6c131fcc2968b4c	12733
code/_h/02b_combine_associations.R	ac5fca1f134481a351b7373fd10ca4f243b63bcf0033029291cd50bd73fc6f91	5162
code/_h/03_control_axis_test.R	352f6115587bab14eba3b8cc3127903b8356354a5c8725e1667b5e4a8e0847b5	29283
code/_h/04_apply_gates.R	d563182556b396275a17305ff91c575d2746bb25109b84f157f9c4cafc2d2f22	4852
code/_h/05_finalize_run.R	980ca3b0db6d3bd39038d1ce6ce4ae610250f41307b657ac0e746043da8f0d34	1562
code/_h/exposure_model.R	8229df7c676b9c7b82185452ed6828f442c273d8c86889a6e0b83cd04feb6641	2722
code/_h/run_config.R	74ac62e46aee7ffb67f39ecd6f1f2d16f0e5a878a3f227515dedb3587ec6d633	1145
code/_h/step_1_association.sh	62dd4910c8d2c5ca9724d36b7f1080627562608fc2b69f1462f07172bddcf007	1477
code/_h/submit_environmental.sh	e0be90e4a757dc72d916af5938b45712a1c1b2b55f723424e7df6f78459d35f2	4964
code/config/aging.yml	9fe6ad54ba19cebd6a1b4b8236dd6af01b8c7ea2cb99d0cad833df97f1bc69c9	15783
code/config/analysis_thresholds.yml	ff6db810f81491083de926d0823b5429f1df3d74d58c9e21993c85ca66915fbe	6873
code/config/cell_deconvolution.yml	f01e1a5f5527c5c226b5f9ab453286f6c4a06b93d4175fb33671f7276117c00a	2630
code/config/cohorts.yml	fa3745691c8e4ba12c0c35e6bba0f785f42900c0355bc508334b9c83e91cc2ee	14679
code/config/covariates.yml	e5fe755de0333f6163f12b0c0c86bfb9426db1b01f1e5b31fc484da447930a3a	6858
code/config/environmental.yml	6f7ab73f363b630f00ec0484f8eef4a277011964763cdf89fd98172e16872024	26556
code/config/gwas_negative_controls.yml	4986d534b5a59c64253feeba32451bcd2ded0fa063d7a2ec0a3e3f1f791e0afe	14842
code/config/local_genetic_control.yml	dacdf66a569945026c36bb1d1d6759c3d9b9b097159d2b64a30d890150e0dae1	2066
code/config/meqtl_parameters.yml	37458e4dfaec9d25bedf0d0aa41da4273cd399e4f8e96e89681a632fe2cc6734	3415
code/config/partitioned_heritability.yml	5f4fae04b527382e907ecf8dea7df217cb20c0578e9d2c7b06abac6f73ab71ac	6636
code/config/paths.yml	02494c77256de15116bc5e27e4d2804cdf8b0b8e05fcffcce27db6b27a5eecb2	9911
code/config/prediction.yml	a0f670b282fe0eb5fcfbfb21996f599b4533cf299fde7b5d96a66d4079ac9652	3348
code/config/predictor_comparison.yml	ced0b1b27057b82cae65b31e587a7c8caa0b764ea39e9474a328d9458e099cf6	1474
code/config/predictor_followup.yml	9e4ef7d931a8180df9dfd4f9d62c9febb41ef37f1499c1964883b9b1bdebea1c	1440
code/config/region_donor_generalization.yml	ef2adf5523cf8b5e2734b1559215c38228b68c9dadd21385be11a0d5b554fb6e	11614
code/config/repeat_annotations.yml	7959389e144122bc6d210853a554a52e2f1c6ee34e0510045c01bad29e4399a7	27311
code/config/schizophrenia.yml	5d8565058b2e9954e3d1e7b78375697cd976351c42062efefb0b50e25c8557fa	16765
code/config/thresholds.yml	67ad135f3144c21dfe1310c3e46822e1f9d29129536a537231c8f807954c305c	4109
code/config/transcription_splicing.yml	d9eb18f1ed8e9f253c017cf86ea88198795a9164e03461bfaf59ba1556d694e4	6303
logs/env-assoc-6956421_1.err	d7a01e3327fc954b4640325a39b33b9f7fb71aab1c5daeb021ce9226969e85cf	61
logs/env-assoc-6956421_1.out	fa66fa39e162d15e4d9ba6b75a6463971f07e27fce2f9eabe82bdcbc797ba6ee	397
logs/env-assoc-6956421_10.err	ad739c6f04582966fbc42bbbfdecd60ff59b28b98e82aa1b406d892388518161	61
logs/env-assoc-6956421_10.out	59077eb7265f2fdef337433af80572579135490f3d805f32b4da7971f44b1339	400
logs/env-assoc-6956421_11.err	af3657764de65ca653f91fb22ef93d634f8860229e291cb6747c2e28c0be6c9b	61
logs/env-assoc-6956421_11.out	81026b59636a5096a4e54d6adc47433b847997612b1f45a12cd35826bc6c55f1	400
logs/env-assoc-6956421_12.err	226ffc749ae23eabd6b723a3d4ae81082bb18df4bcef80516c22dd59179524c1	61
logs/env-assoc-6956421_12.out	daa557b2f5fb71c80ea6262ecba2adc1757bdb069ba327f9fb94076d69520e21	400
logs/env-assoc-6956421_13.err	d758b786ef92e7762577e580e8b3393b9398e92297f600bab5c355662bda7e53	61
logs/env-assoc-6956421_13.out	3f5b1984d7adb481a3788287399b24ab89cfeba3fdf9c1fb6c2f65779141dc39	400
logs/env-assoc-6956421_14.err	ec4986a2abca8884aa12757265b86f0da5b9ef59a09c5c5e592a37122235a2af	61
logs/env-assoc-6956421_14.out	5628906f8cec6c24adc1c71c24f8d3ae3362271cc47afa8ec55a9b68e6cce2e2	400
logs/env-assoc-6956421_15.err	81852407552649d6e71a818c8895fc7008e09b410774a646fe4c51f759f8ca35	61
logs/env-assoc-6956421_15.out	3170345f8238a2593f10c1bed2fd884d2baad1ce1ebc67e6855886e396b37a4d	400
logs/env-assoc-6956421_16.err	18f4f61da44f9f66fd82c5475e8c622d0d0f4da2438b3c9be683e81ed77b0713	61
logs/env-assoc-6956421_16.out	3f598b46e07740c7815b5862d22b76fcf0cf3fc40cf2d3915274102fe5c8f39c	400
logs/env-assoc-6956421_17.err	2a6d93119f0f698deb08d7e736ab805c167e6714e5339fbc54e1238d8eab88ad	61
logs/env-assoc-6956421_17.out	504da4e0629ce30b98f5b41a417add7db8fb007afcedd1d34ef9d1317570a872	400
logs/env-assoc-6956421_18.err	aa3fd492f28a49c7fcea5b2aa72ffba1252df346a08fdc5a9b87cb2c87941264	61
logs/env-assoc-6956421_18.out	69752170d4bce7191923b372b5be1fabd131eaa77f6ba3d35f13f9fcfadd11e3	400
logs/env-assoc-6956421_19.err	269e35ea4c30070d746d23c9b381b3570599ee70ce41b47c1830de6a9bfb184a	61
logs/env-assoc-6956421_19.out	2ad3211d891c2b61728f5613ba6f295a18bfc105e3d0424a496c02cd7926ab22	400
logs/env-assoc-6956421_2.err	1b6593586972a37576ac961e348614e4f62a6a6cc902621bc600292ef63b7915	60
logs/env-assoc-6956421_2.out	bbefce6f5d5d9b9be0f412298822aed2093aad3075610aa5348c10e0b366988d	397
logs/env-assoc-6956421_20.err	83ca869e68d3fb009b4b67257d58252a37f1bce7905a80272822a60cb27f9d5e	61
logs/env-assoc-6956421_20.out	871b4eea895c9659ecfebb4040d70e9afe77db114b31594325b83fbbc7ccf95a	400
logs/env-assoc-6956421_21.err	74cdd2fa1c589f2ec74fe9caa0fc663cf2bf3b5b8d706eb2cf6a0f1ce74329b6	59
logs/env-assoc-6956421_21.out	f5b422eae643abb62323454f1145f9ac41f6345f8533a2de187d969c8484c7da	400
logs/env-assoc-6956421_22.err	0ec83b81a0c41b13fb1e36e3dedfff996551fc185b3cec8d41a15559df210b12	61
logs/env-assoc-6956421_22.out	5796dfeba4e071b0e6b442c34b8b05843792bda79405883ab33acfca1992e34c	400
logs/env-assoc-6956421_3.err	fff22b69b69c96a16e35950ce76e1f4c9ee211401eb4a9e5090b821051db459f	60
logs/env-assoc-6956421_3.out	9a41e8329abd262f1c4b15fee29742fd6beb09872aae03a279424df01bc25fb8	397
logs/env-assoc-6956421_4.err	c776e71d21fd8b0b072e4de30fa082ae3b4829cb09c68c8a3d6e84895fb6c170	60
logs/env-assoc-6956421_4.out	23475dbfa297b491cf77e0d8f010fe3a5a79764bd662d2d4f3a48044a729781d	397
logs/env-assoc-6956421_5.err	2b4b9795dd04102b18faadaf02060c9d972eeee7db066f8994f3b4bf3d2a1b64	60
logs/env-assoc-6956421_5.out	f5704eb7163dd753591b1a7ef180f15cbb4033d59db80f7bd6b93554b9d329e6	397
logs/env-assoc-6956421_6.err	a65740f6725464320d0b385bcd5a586aa031c2f868692ad3dfd354b17235264e	60
logs/env-assoc-6956421_6.out	fac5e3b69d3eb219c058f6e6a577cf5bb4b188b50db9c0622e6d267f90ff956f	397
logs/env-assoc-6956421_7.err	4b4e6eef32f9712e9bb4f4ded6f0ba9644a2acaca5178c835ef72df0c9b3dc0b	60
logs/env-assoc-6956421_7.out	45b5c2da48e6dc32ac8fda28b9b27aa2168bf47d69414f9f505b981fcae1613b	397
logs/env-assoc-6956421_8.err	4cd73e8baf31ee88e2e06132efe5667a17c025ef0517373c45e3ecc0ff02cd88	60
logs/env-assoc-6956421_8.out	b753b9e63778da81a76d04fd499cd3350dc7991715b8031ec62561f17e4385e3	397
logs/env-assoc-6956421_9.err	a5d9d0343279d954f6484d99d424b46b2c73057a4bba6a3edfa4f467ae2712e0	60
logs/env-assoc-6956421_9.out	8d091ea4422187fdc1d809c5991aea9ab258b9a8d88c7735b2502fec4498899c	397
logs/env-axis-6956423.err	6c8c28601a35a3a0cfa6b0e1c3af9d40fd487ccbb1096225798f9bf0e9102ab6	81
logs/env-axis-6956423.out	f99dc7d1b6c3e61460b81e5d57ffd9c5a4360d0ba6d2b097da1787ef40cc0e63	2321
logs/env-final-6956448.err	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
logs/env-final-6956448.out	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
