cohort	tissue	population	vmr_set	modality	vmr_id	seqnames	start	end	n_pairs_tested	n_features_tested	n_sig_fdr_05	n_sig_fdr_10	min_p	min_fdr	max_abs_beta	strongest_beta	vmr_length	num_snps	chromatin_state	cpg_density_proxy	h2_category	h2_unscaled	r_squared_cv	methylation_variance	min_distance	any_sig_fdr_05	any_sig_fdr_10	h2_scaled	log_vmr_length	log_num_snps	log_min_distance	log_max_abs_beta
all_individuals	caudate	EA	EA_only	expression	chr10_132420878_132421167	chr10	132420878	132421167	10	10	0	0	0.0676479805166613	0.520369080897395	0.782117792273418	-0.782117792273418	289	366	Intergenic	0	Non-heritable	0.0722030473991641	0.889913524747309	0.0076973695852782	24471.5	0	0	0.722030473991641	5.66642668811243	5.90536184805457	10.1053053171356	-0.245749907488863
all_individuals	caudate	EA	EA_only	expression	chr10_71860264_71860614	chr10	71860264	71860614	1	1	0	0	0.74988850314876	0.928969105173233	0.0644954661320227	0.0644954661320227	350	321	Enhancer	0	Heritable	0.112259659307619	0.85487186253499	0.00699367674833606	9221.5	0	0	1.12259659307619	5.85793315448346	5.77455154554441	9.12940142947083	-2.74116019512818
all_individuals	caudate	EA	EA_only	expression	chr12_110079513_110080056	chr12	110079513	110080056	1	1	0	0	0.441557987956575	0.836085723825123	0.128220011486256	0.128220011486256	543	153	Enhancer	0	Non-heritable	0.0588168525136976	0.569531871795394	0.00763147082308482	6237.5	0	0	0.588168525136976	6.29710931993394	5.03695260241363	8.73849504785108	-2.05400757284968
all_individuals	caudate	EA	EA_only	expression	chr12_12010753_12011254	chr12	12010753	12011254	1	1	0	0	0.199586143124979	0.643826268145092	0.345337289971933	-0.345337289971933	501	360	Intergenic	0	Heritable	0.10752802487279	0.785042536048081	0.0064356222653807	360579.5	0	0	1.0752802487279	6.21660610108487	5.88887795833288	12.7954705117501	-1.06323365849158
all_individuals	caudate	EA	EA_only	expression	chr12_124726877_124727550	chr12	124726877	124727550	1	1	0	0	0.462597925607405	0.856662825198898	0.201073755487869	-0.201073755487869	673	413	Enhancer	0	Non-heritable	0.0782237997106261	0.862016060031917	0.00676564789775506	159945.5	0	0	0.782237997106261	6.51174532964473	6.02586597382531	11.9825946633002	-1.60408344577137
all_individuals	caudate	EA	EA_only	expression	chr12_32390765_32391369	chr12	32390765	32391369	1	1	0	0	0.242399851791445	0.692571005118413	0.147538005854321	-0.147538005854321	604	255	Enhancer	0	Non-heritable	0.0525910719307564	0.773756047952034	0.0115592108650068	8440.5	0	0	0.525910719307564	6.40357419793482	5.54517744447956	9.04091529691725	-1.91366940180455
all_individuals	caudate	EA	EA_only	expression	chr13_109739079_109740763	chr13	109739079	109740763	2	2	0	0	0.235032280509378	0.692571005118413	0.167705813399166	-0.167705813399166	1684	468	Intergenic	0	Heritable	0.694876847271494	0.900804106441515	0.0115206752598981	12018.5	0	0	6.94876847271494	7.42892719480227	6.15060276844628	9.39428560988624	-1.7855438856565
all_individuals	caudate	EA	EA_only	expression	chr13_113647869_113648365	chr13	113647869	113648365	1	1	0	0	0.106095504665073	0.589419470361517	0.143668832983495	-0.143668832983495	496	271	Enhancer	2	Heritable	0.190849500641093	0.772384071104125	0.0107565489728928	62970.5	0	0	1.90849500641093	6.20657592672493	5.605802066296	11.0504375220662	-1.94024432928424
all_individuals	caudate	EA	EA_only	expression	chr14_35342394_35342649	chr14	35342394	35342649	6	6	0	0	0.171224798911437	0.612945821872612	0.282237043522056	-0.282237043522056	255	190	Intergenic	0	Non-heritable	0.0976337607631928	0.713501942948414	0.00673573122730083	62964.5	0	0	0.976337607631928	5.54126354515843	5.25227342804663	11.050342236328	-1.26500794583677
all_individuals	caudate	EA	EA_only	expression	chr14_75514953_75515921	chr14	75514953	75515921	1	1	0	0	0.28625683913661	0.753307471412131	0.303813957307938	0.303813957307938	968	279	Intergenic	0	Heritable	0.319607010910558	0.791052066016581	0.00872566977534571	6646.5	0	0	3.19607010910558	6.87523208727658	5.63478960316925	8.80199612311717	-1.19133971453846
