file	sha256	bytes
code/_h/__pycache__/run_config.cpython-311.pyc	7f616b0f91e9ef91506f8c7727585d310d29425956e29dcccbc36360ce1916fd	1725
code/_h/00_new_run.R	408d1784108b7c398cc0babbc37d5ccd91f008f80fe9b57ea500187f185dcc2a	6083
code/_h/01_define_scz_loci.R	0dd6baebef7b95bafa6ef8bd5bfe211cdbbda8940cc953548bb5c4b7ad85125e	12288
code/_h/02_link_loci_to_vmrs.R	d74e825fe0261fa9bba5bbcee3cd6e535639aa8e10f66ad5c863528662c7141d	5038
code/_h/03_risk_variant_cpg_meqtl.py	e3a9e07b69252b4d96e8f48e372af7f5a2e91605038adf7904ccfed6e45d8adf	11989
code/_h/03b_combine_risk_variant_tests.R	63e65bfc147ab66393c60cb69fd532296965216ce34168527c2adb6144101c33	5017
code/_h/04_architecture_axis.R	d41887e1e29c94c46c7717e43adfa868ce34eccc073677a6b8ef3f149f62d8f6	7328
code/_h/05_integration_enrichment.R	11f01b9f6ef6608881b03371d438cd607500fd70fd1f5bd498caa8a208ca383e	9411
code/_h/06_transcriptional_coupling.R	ac3627dc8a7dee5e2d6919bbfea8a0fd5a7976bc27a9e58af8eb7ce59e4358a0	4534
code/_h/07_gtex_support.py	56a50125fc6fbee4cdfcf3d4b2311a75262ef70b38922b9f2ee977c2794fe8ec	7628
code/_h/08_prepare_coloc_regions.py	42b060b4e634eb1432e4248e8637b73afa071fbc542d8de01c4762a9da2a4c65	19268
code/_h/09_run_coloc.R	f65599746da3ca0ca93c03a5d953c78999dea16d5f61f68250ff007c7084a8c8	8068
code/_h/09b_combine_coloc.R	a20f3898acec1b1e028d1a0b61ffb2949444de5a86de82208f89e9d32944975a	4156
code/_h/10_prioritize_loci.R	1e9fc4c70fc1e27fca4e14fbe4c74dfd61684caf121c373d26f710df658d2000	7021
code/_h/11_coloc_susie_sensitivity.R	1fabbafcd5cfd3bca1953a647f54496b7cd08e6ccd024d1071729f0b123d16b1	8203
code/_h/12_apply_gates.R	678ff0cb2f8ba6e44503242c3cd973269ca6ca2d3cceb8db7d03b1e0e28e6dab	16347
code/_h/13_plot_locus_panels.py	d1e5c1c924fb776e144fca79dda9a0483f11b99de8ce77e30e32556f9cd9b8c6	5808
code/_h/14_finalize_run.R	cb0ca5e850db668568d177014c58ff04cbcd36372effd7e96f590a49ca3f3c72	1634
code/_h/run_config.py	686d324ef32c74b4630514cea3fc284a44f83b26c7c60bfc8e0bc3c2adac9248	935
code/_h/run_config.R	74ac62e46aee7ffb67f39ecd6f1f2d16f0e5a878a3f227515dedb3587ec6d633	1145
code/_h/slice_gwas_sumstats.sh	a81e1a86054eb49badb341e9068ea65df07e67c28b2ccd78b926ed8b6aac9b38	3167
code/_h/step_3_risk_variant_meqtl.sh	6e14690eb82954bf3267516f9b41cde362326185ad1006ea71cc756f685fcb4b	1458
code/_h/step_8_coloc.sh	43bde35a31010774125df2ed7b00fe5624e631db6defd645f330e095d953024b	2138
code/_h/submit_schizophrenia.sh	444fdb5f07ba9b2ec2803ac0b95677b5e5835eccfa3e75f2e0a2f24524d0657d	7141
code/config/analysis_thresholds.yml	2a310fcc4c0fe2dff7f82624341286e59bcd629752fc66694ec24626bdf9e75e	3090
code/config/cell_deconvolution.yml	f01e1a5f5527c5c226b5f9ab453286f6c4a06b93d4175fb33671f7276117c00a	2630
code/config/cohorts.yml	f2ecbb5c2291244db867042478fa3f6092b4742c2035df7a5c878c1bc8c1bcde	5657
code/config/covariates.yml	9e200f9ba5cb8bf69efa405f261ed00fd84c511fe8110c3fc4c772e1a97107dd	4926
code/config/local_genetic_control.yml	dacdf66a569945026c36bb1d1d6759c3d9b9b097159d2b64a30d890150e0dae1	2066
code/config/meqtl_parameters.yml	37458e4dfaec9d25bedf0d0aa41da4273cd399e4f8e96e89681a632fe2cc6734	3415
code/config/partitioned_heritability.yml	5f4fae04b527382e907ecf8dea7df217cb20c0578e9d2c7b06abac6f73ab71ac	6636
code/config/paths.yml	02494c77256de15116bc5e27e4d2804cdf8b0b8e05fcffcce27db6b27a5eecb2	9911
code/config/prediction.yml	a0f670b282fe0eb5fcfbfb21996f599b4533cf299fde7b5d96a66d4079ac9652	3348
code/config/predictor_comparison.yml	ced0b1b27057b82cae65b31e587a7c8caa0b764ea39e9474a328d9458e099cf6	1474
code/config/predictor_followup.yml	9e4ef7d931a8180df9dfd4f9d62c9febb41ef37f1499c1964883b9b1bdebea1c	1440
code/config/repeat_annotations.yml	7959389e144122bc6d210853a554a52e2f1c6ee34e0510045c01bad29e4399a7	27311
code/config/schizophrenia.yml	91fcd584e07ce7016ccd8374ad4dddf1ff4fcf6e65f432aef2a36645676ebd54	8828
code/config/thresholds.yml	67ad135f3144c21dfe1310c3e46822e1f9d29129536a537231c8f807954c305c	4109
code/config/transcription_splicing.yml	d9eb18f1ed8e9f253c017cf86ea88198795a9164e03461bfaf59ba1556d694e4	6303
coloc/abf/chr1.tsv.gz	3eb31e16249d228931b3c8d766d6fa6f976701e611997d13066d35a0e4fee4c6	921168
coloc/abf/chr10.tsv.gz	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
coloc/abf/chr11.tsv.gz	7903689daf0d7a397ba2928d958a11caeeae611e42d8500e283e8fa7c16bb9ba	31484
coloc/abf/chr12.tsv.gz	858a9ada1be6f4a3f3c97d7c46c020b87bad2a41d4e2684cf05ed0d22dc76a1c	84410
coloc/abf/chr13.tsv.gz	deb5351cabdda5fdb0d6671bbe8fed073ddbed0c7754860e595daeabf3c0b528	82283
coloc/abf/chr14.tsv.gz	bb6e6535654dda83cf815daba93aed7f1ad5aa81537bcbe2aefba8787194ed42	396217
coloc/abf/chr15.tsv.gz	b7854cc76cbcc522d3b3e3b4d22182b8364a00debeebaadefc7fda892fda5a1c	213776
coloc/abf/chr16.tsv.gz	b5d363d715d06ca560cf6318a9cf27b308e98b255b566227fd84dcd8d329408e	773138
coloc/abf/chr17.tsv.gz	c3fea4f59bf17f3d141acabbab8566fecdebf8d1877939f66df8022e4f31df70	347062
coloc/abf/chr18.tsv.gz	d2e5f69aa32e68bf85217b2784553321789d7df87c9edf5c4a8002744c0a7a98	7812
coloc/abf/chr19.tsv.gz	91cdc98f1edadfaeeb3c02ac4d3c482c33a69982a30914ca0e2e2f770dc05fff	251042
coloc/abf/chr2.tsv.gz	c090243e9f250db37da9d7c53ac2f84713f2d7a561fc43c2b31ec19eb10cd69d	151526
coloc/abf/chr20.tsv.gz	4f2a3b90dec9a87a3f4d16b7006482dac695b85fab2f9d8241cc7930506003c9	19511
coloc/abf/chr21.tsv.gz	28b55bb367b49d379a378657acce1857c42124f245cbb4d5611ba4a9fb91e786	199640
coloc/abf/chr22.tsv.gz	5b6f55728104e3fe35105c6f3a19c6090490ccd10b2d4359012a76f0dd5e8ac6	370560
coloc/abf/chr3.tsv.gz	aa316c85243eb6f629c04cd35f9791304664f213691e6aa5ef93e658cbb52d56	193837
coloc/abf/chr4.tsv.gz	5703d7463e9c96d109fda53728e0f4e65d6ce424b27dd4061a69b3a8e32bdba5	303557
coloc/abf/chr5.tsv.gz	1c268597bc3266d75a2105a035fe230f023f4d3da8b600f36f1869c1d6ba74e7	93831
coloc/abf/chr6.tsv.gz	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
coloc/abf/chr7.tsv.gz	3716126868e99801b1371c0962d447eeef06afb63b6bcb5bfc228bdca3b33274	101633
coloc/abf/chr8.tsv.gz	383dbe5b575f82a4ee21b40dd7b283293f86164175e5493809d8a171f67fb9aa	143397
coloc/abf/chr9.tsv.gz	4b1f3ff16a402082c7f4efcfd752a193b45d790c287c3dac80285033a23d8c38	26172
coloc/ld/chr1/index_snps.txt	698574cc73053e35a94744cbe62c576f986c4a9ac5fee480ee241956ed1d3900	1088
coloc/ld/chr1/proxies.log	232b568156017573fe9fc6b953fe8773b3ccb9b19af04af076555a1c92819828	1913
coloc/ld/chr1/proxies.vcor	a8388b643c48877dc405d6c02c24d130e707daf03bc66a4837cd8937d75fc8c3	41926
coloc/ld/chr1/src.pgen	0773ed0aeabf84e13ab2792162e7d69dab6ef7f4807725666a1baa36cfafde9c	1010119041
