"id","description","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper"
"GO:0002399","MHC class II protein complex assembly",0.000288853756386514,16,75.4650567654294,0,0,29752,10,14,12.0500588158411,4.1407066664334e-10,5.09720990637952e-07
"GO:0002503","peptide antigen assembly with MHC class II protein complex",0.000288853756386514,16,75.4650567654294,0,0,29752,10,14,12.0500588158411,4.1407066664334e-10,5.09720990637952e-07
"GO:0002396","MHC protein complex assembly",0.000417526828711802,21,68.5233912074703,0,0,30988,11,19,9.76688977705013,1.47071355094397e-09,9.05224190606013e-07
"GO:0002501","peptide antigen assembly with MHC protein complex",0.000417526828711802,21,68.5233912074703,0,0,30988,11,19,9.76688977705013,1.47071355094397e-09,9.05224190606013e-07
"GO:0042270","protection from natural killer cell mediated cytotoxicity",0.000310460230109355,12,52.6598006971883,0,0,38321,4,6,11.2467215614517,0.000167252037809762,0.00762545402014137
"GO:0002486","antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent",0.00044649122189687,15,45.7701435106211,0,0,35195,9,15,10.1220494053065,3.16463313332349e-08,1.11304668203463e-05
"GO:0002476","antigen processing and presentation of endogenous peptide antigen via MHC class Ib",0.000454377738995134,15,44.9757229472705,0,0,35195,9,16,9.48942131747484,6.85175386427872e-08,1.68690180138542e-05
"GO:0002484","antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway",0.000454377738995134,15,44.9757229472705,0,0,35195,9,16,9.48942131747484,6.85175386427872e-08,1.68690180138542e-05
"GO:0002428","antigen processing and presentation of peptide antigen via MHC class Ib",0.000470288273880789,15,43.4541289618302,0,0,35195,9,17,8.93122006350573,1.37920986964524e-07,3.08692245369689e-05
"GO:0002483","antigen processing and presentation of endogenous peptide antigen",0.000788262789671405,24,41.4805165388487,0,0,36839,11,24,7.73212107349802,3.68714996312747e-08,1.13472040115248e-05
"GO:0019883","antigen processing and presentation of endogenous antigen",0.00101450221509656,24,32.2301392716148,0,0,36839,11,31,5.98615825045008,8.51141341073891e-07,0.000116417221206884
"GO:0016045","detection of bacterium",0.000605036772433307,14,31.5246450320361,0,0,35433,3,16,3.16314043915828,0.0652555496876236,0.309876785135996
"GO:0019885","antigen processing and presentation of endogenous peptide antigen via MHC class I",0.000710541160040026,15,28.7611308841012,0,0,35195,9,22,6.90139732179988,2.15337536646487e-06,0.000254279764894275
"GO:0002478","antigen processing and presentation of exogenous peptide antigen",0.00170419261100596,25,19.9859718227402,0,0,31946,13,39,5.62336078072583,1.98653535399274e-07,3.90709727185937e-05
"GO:0019884","antigen processing and presentation of exogenous antigen",0.00205330794909529,25,16.5878408638579,0,0,31946,13,48,4.56898063433974,2.86374563152059e-06,0.000306545293252334
"GO:0048002","antigen processing and presentation of peptide antigen",0.0028955297822861,31,14.5860466307215,0,0,32160,19,69,4.64538499277351,1.12619634728972e-08,4.62115901171215e-06
"GO:0001916","positive regulation of T cell mediated cytotoxicity",0.00237326624791532,24,13.7774460462012,0,0,36839,11,40,4.63927264409881,1.41913621177769e-05,0.00105876162224142
"GO:0001914","regulation of T cell mediated cytotoxicity",0.00276485115901228,24,11.8261511392189,0,0,36839,11,50,3.71141811527905,0.000132882504488729,0.00641483776571082
"GO:0001913","T cell mediated cytotoxicity",0.00349862267954173,25,9.7352440156675,0,0,36692,12,57,3.55159628256368,0.000104594818069348,0.00525535596095377
"GO:0019882","antigen processing and presentation",0.00622427489539461,34,7.44207585044681,0,0,48689,22,111,3.34361992367482,4.89652731916479e-07,7.53453141236482e-05
"GO:0002475","antigen processing and presentation via MHC class Ib",0.000795738255896896,15,25.6817705457914,1.11022302462516e-16,1.3016043269653e-14,35195,9,24,6.32628087831656,5.0810907062937e-06,0.000481140204572888
"GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II",0.00113631258811967,16,19.1834230743558,1.11022302462516e-15,1.24244049392143e-13,29752,10,29,5.81726977316465,3.65132617563546e-06,0.00035958260177658
"GO:0045953","negative regulation of natural killer cell mediated cytotoxicity",0.000756946372825096,14,25.1980459475642,1.55431223447522e-15,1.66378987881652e-13,33743,7,20,5.90452881976212,9.87292761942538e-05,0.00506398912479693
"GO:0001912","positive regulation of leukocyte mediated cytotoxicity",0.0048919338512033,26,7.2409694001765,1.53210777398272e-14,1.5716872248106e-12,78988,12,68,2.97707335450191,0.000590391004140822,0.0193805686959294
"GO:0002711","positive regulation of T cell mediated immunity",0.00495909513767081,26,7.14290457046724,2.08721928629529e-14,2.05549355314361e-12,37775,13,71,3.08888831617334,0.000242454155753968,0.0104723180958995
"GO:0002716","negative regulation of natural killer cell mediated immunity",0.000946157842224716,14,20.1589720351954,3.26405569239796e-14,3.09080965949376e-12,33743,7,21,5.62336078072583,0.000140544966854339,0.00660525866183669
"GO:0002474","antigen processing and presentation of peptide antigen via MHC class I",0.00119618053328501,15,17.0843503416078,4.19664303308309e-14,3.82671672127799e-12,35195,9,36,4.21752058554437,0.000191973930466882,0.00859345121471753
"GO:0031343","positive regulation of cell killing",0.00552303552999449,26,6.41356426767111,2.34146035893446e-13,2.05881264417737e-11,78988,12,75,2.6992131747484,0.00144722285913901,0.0383125019268843
"GO:0001910","regulation of leukocyte mediated cytotoxicity",0.00601732910228548,27,6.11313433570431,2.44804176929847e-13,2.07830304690098e-11,76771,13,95,2.30853758366639,0.00392376968907238,0.0805026747874682
"GO:0002495","antigen processing and presentation of peptide antigen via MHC class II",0.00172360669247446,16,12.6469485282175,5.45563594300802e-13,4.47725856389525e-11,29752,10,33,5.11214616429621,1.35751508658633e-05,0.00104827287517042
"GO:0098543","detection of other organism",0.00119581120425722,14,15.9503184234976,7.30970839413203e-13,5.80532324721066e-11,35433,3,19,2.66369721192276,0.0991775074994803,0.373319970556024
"GO:0001911","negative regulation of leukocyte mediated cytotoxicity",0.00141871796126464,14,13.444229228822,6.89126533615081e-12,5.30196726800103e-10,33743,7,26,4.54194524597086,0.000612529857113797,0.0198427435291338
"GO:0031341","regulation of cell killing",0.00702519500443874,27,5.23611673714003,8.06199551561804e-12,6.01473726043988e-10,76771,13,109,2.01202816925053,0.0123221058325802,0.141851338475396
"GO:0001909","leukocyte mediated cytotoxicity",0.00894958063853478,30,4.56691059119795,1.55087054309888e-11,1.1230127285616e-09,94109,16,140,1.92800941053457,0.00881894474239742,0.120541407523514
"GO:0002709","regulation of T cell mediated immunity",0.00734617893504811,27,5.00732986082285,2.16444639988822e-11,1.49691439490754e-09,39009,14,103,2.29302090087849,0.00300268952665206,0.0678222166478658
"GO:0031342","negative regulation of cell killing",0.00155055137264794,14,12.3011528793891,2.18882689750899e-11,1.49691439490754e-09,33743,7,29,4.07208884121526,0.00124360687987535,0.0332800015027511
"GO:0098581","detection of external biotic stimulus",0.00155888630888014,14,12.2353819990829,2.34630093132182e-11,1.56124132240928e-09,35433,3,26,1.94654796255894,0.19774578249829,0.483084976061737
"GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II",0.00223444025531241,16,9.75562674848428,2.46075382293043e-11,1.59430945054071e-09,29752,10,35,4.82002352633643,2.41539844672012e-05,0.00152671641633884
"GO:0002456","T cell mediated immunity",0.00944567260374398,30,4.32705391341896,5.57929258349077e-11,3.52210726680879e-09,62143,17,129,2.22318914586835,0.00160676866832699,0.0420836644832025
"GO:0002708","positive regulation of lymphocyte mediated immunity",0.00891854139985864,29,4.43004466911679,6.80829836952057e-11,4.19050764643991e-09,77305,15,129,1.96163748164855,0.00944426350253291,0.121784027253177
"GO:0001906","cell killing",0.0144948325067862,37,3.47770278286752,1.48393519694423e-10,8.91084988994316e-09,106092,23,253,1.53364384928886,0.0275651973365137,0.217432288027486
