"id","description","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper"
"GO:0042270","protection from natural killer cell mediated cytotoxicity",0.000297647494601918,14,82.0863948671937,0,0,37715,4,6,14.2606341840681,6.59710494566035e-05,0.00468394451141885
"GO:0002399","MHC class II protein complex assembly",0.000276932722959442,13,81.9246235424708,0,0,29332,8,14,12.2234007292012,5.16141205331166e-08,2.81283139884181e-05
"GO:0002503","peptide antigen assembly with MHC class II protein complex",0.000276932722959442,13,81.9246235424708,0,0,29332,8,14,12.2234007292012,5.16141205331166e-08,2.81283139884181e-05
"GO:0002396","MHC protein complex assembly",0.000400295440260988,18,78.4760689378918,0,0,32049,9,19,10.1325558676273,6.19020994463426e-08,2.81283139884181e-05
"GO:0002501","peptide antigen assembly with MHC protein complex",0.000400295440260988,18,78.4760689378918,0,0,32049,9,19,10.1325558676273,6.19020994463426e-08,2.81283139884181e-05
"GO:0002486","antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent",0.000428064469038566,17,69.3082795075238,0,0,36510,7,15,9.98244392884764,2.20389730376525e-06,0.000500725467415464
"GO:0002476","antigen processing and presentation of endogenous peptide antigen via MHC class Ib",0.000435625508514079,17,68.1053135950736,0,0,36510,7,16,9.35854118329466,3.75982874056824e-06,0.000711860908214253
"GO:0002484","antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway",0.000435625508514079,17,68.1053135950736,0,0,36510,7,16,9.35854118329466,3.75982874056824e-06,0.000711860908214253
"GO:0002428","antigen processing and presentation of peptide antigen via MHC class Ib",0.000450879413482272,17,65.8012119875401,0,0,36510,7,17,8.80803876074792,6.13378333924608e-06,0.00106081388406208
"GO:0016045","detection of bacterium",0.00058006682335245,19,57.1637817034364,0,0,34354,3,16,4.01080336426914,0.0361598276934036,0.212887660288587
"GO:0002483","antigen processing and presentation of endogenous peptide antigen",0.000755731078183408,24,55.4229116190477,0,0,35397,9,24,8.02160672853828,7.09006283017288e-07,0.00023012318214504
"GO:0019885","antigen processing and presentation of endogenous peptide antigen via MHC class I",0.000681217030673975,17,43.5520700913947,0,0,36510,7,22,6.80621176966885,4.37959300426671e-05,0.0035537268948907
"GO:0019883","antigen processing and presentation of endogenous antigen",0.000972633572052766,24,43.0633056039057,0,0,35397,9,31,6.21027617693286,8.13471842298075e-06,0.00123213868380082
"GO:0002475","antigen processing and presentation via MHC class Ib",0.000762898030911025,17,38.8890922053316,0,0,36510,7,24,6.23902745552977,8.18823679979985e-05,0.0054716688262192
"GO:0045953","negative regulation of natural killer cell mediated cytotoxicity",0.000725707094077844,16,38.477247083779,0,0,32166,7,20,7.48683294663573,2.16110480744103e-05,0.00242335778295623
"GO:0098543","detection of other organism",0.00114645991481322,21,31.9672883335452,0,0,40659,4,19,4.50335816338991,0.0104775291272184,0.119024730885202
"GO:0002716","negative regulation of natural killer cell mediated immunity",0.000907109780653535,16,30.7826150316304,0,0,32166,7,21,7.13031709203403,3.11120306325519e-05,0.00294527223321491
"GO:0002474","antigen processing and presentation of peptide antigen via MHC class I",0.00114681400158229,17,25.8702909333426,0,0,36510,7,36,4.15935163701985,0.00121057215799425,0.0327430945590826
