cohort	tissue	population	vmr_set	modality	vmr_id	seqnames	start	end	n_pairs_tested	n_features_tested	n_sig_fdr_05	n_sig_fdr_10	min_p	min_fdr	max_abs_beta	strongest_beta	vmr_length	num_snps	chromatin_state	cpg_density_proxy	h2_category	h2_unscaled	r_squared_cv	methylation_variance	min_distance	any_sig_fdr_05	any_sig_fdr_10	h2_scaled	log_vmr_length	log_num_snps	log_min_distance	log_max_abs_beta
all_individuals	hippocampus	EA	EA_only	psi	chr10_100348146_100351440	chr10	100348146	100351440	135	135	0	0	0.000521170583660066	0.544081327693752	4.78448552801731	-4.78448552801731	3294	190	Genic/other	2	Heritable	0.154055106833556	0.894078490560733	0.00730317833958739	18276	0	0	1.54055106833556	8.09985791073759	5.25227342804663	9.81339871775444	1.56537850355883
all_individuals	hippocampus	EA	EA_only	psi	chr10_100621870_100622124	chr10	100621870	100622124	109	109	0	0	0.0111718471915513	0.888811591694646	5.5858411263894	5.5858411263894								0.00652130425021504	85458	0	0				11.3557920077488	1.72023502751768
all_individuals	hippocampus	EA	EA_only	psi	chr10_100931759_100932948	chr10	100931759	100932948	79	79	0	0	0.0113801062576859	0.88948023497594	1.08351383789109	-1.08351383789109								0.0156575056661535	5809	0	0				8.66733584984596	0.0802093226150407
all_individuals	hippocampus	EA	EA_only	psi	chr10_101006502_101007099	chr10	101006502	101007099	122	122	0	0	0.000719917112394089	0.585258846576985	7.03989645972178	-7.03989645972178	597	170	Genic/other	2	Heritable	0.20826673896687	0.913003130663071	0.00864641799985276	3779	0	0	2.0826673896687	6.3919171133926	5.14166355650266	8.23747928861363	1.95159346405639
all_individuals	hippocampus	EA	EA_only	psi	chr10_101008138_101008841	chr10	101008138	101008841	122	122	0	0	0.000523576621908008	0.544911442730899	4.15707668150159	-4.15707668150159	703	177	Genic/other	1	Heritable	0.241088995948278	0.875228498156921	0.00777609536805827	2037	0	0	2.41088995948278	6.55535689181067	5.18178355029209	7.61972421378267	1.42481210886183
all_individuals	hippocampus	EA	EA_only	psi	chr10_101149994_101151895	chr10	101149994	101151895	155	155	0	0	0.000841125527471024	0.604606405588889	7.98417313612052	7.98417313612052	1901	170	Intergenic	1	Heritable	0.127767856580976	0.88067172136817	0.00849522198366422	0	0	0	1.27767856580976	7.55013534248843	5.14166355650266	0	2.07746122541235
all_individuals	hippocampus	EA	EA_only	psi	chr10_101484347_101485044	chr10	101484347	101485044	108	108	0	0	0.0153236228522626	0.911603934764812	1.80978709107833	-1.80978709107833								0.00552169860033052	4978	0	0				8.51298434664218	0.593209214645893
all_individuals	hippocampus	EA	EA_only	psi	chr10_101507197_101507470	chr10	101507197	101507470	67	67	0	0	0.00237933624155628	0.752403983388446	4.96123607148879	-4.96123607148879								0.00771904400852932	27828	0	0				10.2338339214274	1.60165491966677
all_individuals	hippocampus	EA	EA_only	psi	chr10_10157082_10157472	chr10	10157082	10157472	27	27	0	0	0.100764063594481	0.981343319288924	0.572620011317662	-0.572620011317662	390	239	Intergenic	0	Heritable	0.119988584472249	0.924946955617861	0.0107484221365585	172259	0	0	1.19988584472249	5.96614673912369	5.48063892334199	12.0567602423432	-0.557532921303031
all_individuals	hippocampus	EA	EA_only	psi	chr10_101829919_101830147	chr10	101829919	101830147	51	51	0	0	6.48895700674546e-05	0.233921164675178	5.44702680312132	-5.44702680312132								0.00735836169153835	0	0	0				0	1.69506992093786
all_individuals	hippocampus	EA	EA_only	psi	chr10_102433050_102433216	chr10	102433050	102433216	199	199	0	0	0.000726684039150936	0.58798742657536	2.57789794343789	2.57789794343789	166	80	Promoter	1	Heritable	0.133829384250963	0.767892341103212	0.00850295409802944	523	0	0	1.33829384250963	5.11198778835654	4.39444915467244	6.26149168432104	0.946974320117519
all_individuals	hippocampus	EA	EA_only	psi	chr10_102853856_102854041	chr10	102853856	102854041	59	59	0	0	0.007023218379334	0.856763081840331	2.61403510385898	2.61403510385898								0.0140456299328311	0	0	0				0	0.960895048110653
all_individuals	hippocampus	EA	EA_only	psi	chr10_103125057_103125425	chr10	103125057	103125425	36	36	0	0	0.0125530360530531	0.897122430457918	4.47278444144789	4.47278444144789	368	124	Promoter	0	Non-heritable	0.0538022659993578	0.700148456449277	0.00573330014404847	0	0	0	0.538022659993578	5.90808293816893	4.8283137373023	0	1.49801113447848
all_individuals	hippocampus	EA	EA_only	psi	chr10_103191189_103191306	chr10	103191189	103191306	38	38	0	0	8.84707093196267e-05	0.271370889319723	7.2338192863589	7.2338192863589								0.00842904604579923	0	0	0				0	1.97876715344999
all_individuals	hippocampus	EA	EA_only	psi	chr10_1034873_1035584	chr10	1034873	1035584	52	52	0	0	0.0156204539176348	0.912589584520276	4.69370757688141	-4.69370757688141								0.00892370661394241	0	0	0				0	1.54622280040563
all_individuals	hippocampus	EA	EA_only	psi	chr10_103727172_103727988	chr10	103727172	103727988	55	55	0	0	0.0006159857398734	0.565258504060116	3.59283204786756	-3.59283204786756								0.00800738901424208	27356	0	0				10.2167277166018	1.27894076556041
all_individuals	hippocampus	EA	EA_only	psi	chr10_103852988_103854119	chr10	103852988	103854119	37	37	0	0	0.0148078272292294	0.9096667465074	2.76254905840258	2.76254905840258								0.0067498990657624	3218	0	0				8.07682603129881	1.0161538290038
all_individuals	hippocampus	EA	EA_only	psi	chr10_104275213_104275792	chr10	104275213	104275792	19	19	0	0	0.0217794355857565	0.931646581466246	1.33560709732537	-1.33560709732537	579	140	Genic/other	1	Heritable	0.3030181756364	0.867217354585268	0.0175536543013499	0	0	0	3.030181756364	6.361302477573	4.94875989037817	0	0.28938595052077
all_individuals	hippocampus	EA	EA_only	psi	chr10_104292348_104292675	chr10	104292348	104292675	18	18	0	0	0.0221630266132701	0.933598657670689	1.16726184680909	1.16726184680909								0.00500629156621842	14453	0	0				9.57872647184293	0.154660712717588
all_individuals	hippocampus	EA	EA_only	psi	chr10_104305583_104306068	chr10	104305583	104306068	18	18	0	0	0.179820473384525	0.988416383810109	1.45706677846089	-1.45706677846089								0.00616094804686158	9995	0	0				9.20994029195484	0.376425365874808
