cohort	tissue	population	vmr_set	modality	vmr_id	seqnames	start	end	h2_category	h2_unscaled	n_pairs_tested	n_features_tested	n_sig_fdr_05	n_sig_fdr_10	min_p	min_fdr	max_abs_beta	strongest_beta
all_individuals	caudate	AA	AA_only	expression	chr10_132420878_132421167	chr10	132420878	132421167	Non-heritable	0.0624178344851001	10	10	0	0	0.0676479805166613	0.520369080897395	0.782117792273418	-0.782117792273418
all_individuals	caudate	AA	AA_only	expression	chr10_71860264_71860614	chr10	71860264	71860614	Heritable	0.125262334943706	1	1	0	0	0.74988850314876	0.928969105173233	0.0644954661320227	0.0644954661320227
all_individuals	caudate	AA	AA_only	expression	chr12_110079513_110080056	chr12	110079513	110080056	Non-heritable	0.0856221068707625	1	1	0	0	0.441557987956575	0.836085723825123	0.128220011486256	0.128220011486256
all_individuals	caudate	AA	AA_only	expression	chr12_12010753_12011254	chr12	12010753	12011254	Heritable	0.146725135940474	1	1	0	0	0.199586143124979	0.643826268145092	0.345337289971933	-0.345337289971933
all_individuals	caudate	AA	AA_only	expression	chr12_124726877_124727550	chr12	124726877	124727550	Non-heritable	0.083420253037261	1	1	0	0	0.462597925607405	0.856662825198898	0.201073755487869	-0.201073755487869
all_individuals	caudate	AA	AA_only	expression	chr12_32390765_32391369	chr12	32390765	32391369	Non-heritable	0.0995395372806526	1	1	0	0	0.242399851791445	0.692571005118413	0.147538005854321	-0.147538005854321
all_individuals	caudate	AA	AA_only	expression	chr13_109739079_109740763	chr13	109739079	109740763	Heritable	0.681231972035364	2	2	0	0	0.235032280509378	0.692571005118413	0.167705813399166	-0.167705813399166
all_individuals	caudate	AA	AA_only	expression	chr13_113647869_113648365	chr13	113647869	113648365	Heritable	0.114085549070627	1	1	0	0	0.106095504665073	0.589419470361517	0.143668832983495	-0.143668832983495
all_individuals	caudate	AA	AA_only	expression	chr14_35342394_35342649	chr14	35342394	35342649	Non-heritable	0.0474273857979611	6	6	0	0	0.171224798911437	0.612945821872612	0.282237043522056	-0.282237043522056
all_individuals	caudate	AA	AA_only	expression	chr14_75514953_75515921	chr14	75514953	75515921	Heritable	0.358712200235865	1	1	0	0	0.28625683913661	0.753307471412131	0.303813957307938	0.303813957307938
all_individuals	caudate	AA	AA_only	expression	chr14_77641634_77641911	chr14	77641634	77641911	Heritable	0.112527588936662	6	6	0	0	0.0675096657010386	0.520369080897395	0.476264844523049	0.476264844523049
all_individuals	caudate	AA	AA_only	expression	chr15_101121291_101122127	chr15	101121291	101122127	Heritable	0.218624749285423	1	1	0	0	0.845239099082042	0.928969105173233	0.00960624722115543	0.00960624722115543
all_individuals	caudate	AA	AA_only	expression	chr15_31266141_31266865	chr15	31266141	31266865	Non-heritable	0.0639775693203573	1	1	0	0	0.13718131194944	0.612945821872612	0.449072738706009	-0.449072738706009
all_individuals	caudate	AA	AA_only	expression	chr15_64835985_64836454	chr15	64835985	64836454	Heritable	0.275988394166626	2	2	1	1	1.93146331885612e-07	6.43821106285375e-06	0.885804615728033	-0.885804615728033
all_individuals	caudate	AA	AA_only	expression	chr15_79993499_79993970	chr15	79993499	79993970	Non-heritable	0.051909351163645	1	1	0	0	0.513874847514128	0.870783495490826	0.0187484849375124	-0.0187484849375124
all_individuals	caudate	AA	AA_only	expression	chr17_16991543_16991628	chr17	16991543	16991628	Non-heritable	0.0906188836745182	1	1	0	0	0.299015447264497	0.765307567262177	0.0335071081959827	-0.0335071081959827
all_individuals	caudate	AA	AA_only	expression	chr18_11948052_11948155	chr18	11948052	11948155	Heritable	0.123841527456306	4	4	0	0	0.176252057556953	0.612945821872612	0.241087804528972	-0.241087804528972
all_individuals	caudate	AA	AA_only	expression	chr18_48901741_48902301	chr18	48901741	48902301	Non-heritable	0.0498807659064875	1	1	0	0	0.522470097294496	0.870783495490826	0.135255892332815	0.135255892332815
all_individuals	caudate	AA	AA_only	expression	chr20_57628381_57628557	chr20	57628381	57628557	Heritable	0.103222860809456	1	1	0	0	0.685106283503604	0.925193517075116	0.0506048705882327	0.0506048705882327
all_individuals	caudate	AA	AA_only	expression	chr22_45261870_45262719	chr22	45261870	45262719	Heritable	0.373038462788306	1	1	0	0	0.348675239266382	0.779010540576755	0.144652574135449	0.144652574135449
all_individuals	caudate	AA	AA_only	expression	chr2_119283915_119284248	chr2	119283915	119284248	Non-heritable	0.0631107862146316	4	4	1	1	9.26655385891475e-06	0.000154442564315246	2.76336498089691	-2.76336498089691
