file	sha256	bytes
cpg/chr_1/prepare_summary.tsv	2a4ac4588f828546d595cd0bb55427225b7d16a901baadcb40c21e66316557f2	392
cpg/chr_10/prepare_summary.tsv	80599909581041e32f6373388546026e658dcc362960e447173582952bf306b4	394
cpg/chr_11/prepare_summary.tsv	8731d69e7ef409e5c0d2e0e910a9b1ad124ec3ed119d105cdafbf8201c523bfc	394
cpg/chr_12/prepare_summary.tsv	52caf69b982fb343119968e97134df8ddb313aa7f3680dbcee1af61c7be30e63	394
cpg/chr_13/prepare_summary.tsv	d66d2c529038970fd0ee8252bda4da1e4760f4f045fc1c9bb3e0a02367ccb0e0	393
cpg/chr_14/prepare_summary.tsv	c589707c784ae5af270b947301be0a4671d9cdf127d26da9cfbe103ed284be2c	393
cpg/chr_15/prepare_summary.tsv	1b4ec29b7730ed5e50acce8ed864644ed2468be2e2273829bdc0072b8b86cb16	393
cpg/chr_16/prepare_summary.tsv	fea533cd0264d8b9c156ea1aac7508e76c6a0334ef32eb0bafb2c957c796027e	393
cpg/chr_17/prepare_summary.tsv	1dfaa2bad9d2edb132d115fc8eb38ac4d821224e0706b6b14691f9f6c07517d2	393
cpg/chr_18/prepare_summary.tsv	e184e14f59286311a4a33b1edf4cc8f48e8e8133ce79c63077c52e08931cb877	393
cpg/chr_19/prepare_summary.tsv	fb4a5db152e7713193f11dd7b5f50a4758605e32feea0f2e508a4cf2cc390ee2	393
cpg/chr_2/prepare_summary.tsv	5f71b4908997ecefbc38ba93010f2b151df71a1aee2b6280087b975e2eaa4eff	392
cpg/chr_20/prepare_summary.tsv	ddacfce51d8404bbe35871358d6f0f64feb9bea278b267e6fada828e4445ee67	393
cpg/chr_21/prepare_summary.tsv	b01d4c80ffb942dcc5d860253745b1a9598cb6138be76015f3b128fbe256fb8d	393
cpg/chr_22/prepare_summary.tsv	e5b991d7ca0a53a2f9a7efe8dc801058de32d3f57311f80ccc4ba7b1352ee283	393
cpg/chr_3/prepare_summary.tsv	e56380a796d450d8a2107fddcd7e16375e8432896479e7fb18bbf52e10e4f2bf	392
cpg/chr_4/prepare_summary.tsv	c53fb9de7436cbb7840f57df48de0ae7817b50f2586b89c290befd0af6247f9e	392
cpg/chr_5/prepare_summary.tsv	1a7c47a08d03a300b061e4dd537bcadf481898313c36f7b2f83b99ec67c08ec8	392
cpg/chr_6/prepare_summary.tsv	15cf2968052462c9faa5d3953b31cb8fc016288c552472b65a5ddc6e8f5f7c18	392
cpg/chr_7/prepare_summary.tsv	27da0d1839d707a7c16f1b1deb64b443e4ce1be3df87e4ec028b49a04b360971	392
cpg/chr_8/prepare_summary.tsv	4bf79aea7df68d8f5ea0cf5901c3635843e1d826d919382421f9ea159e334b04	391
cpg/chr_9/prepare_summary.tsv	313736c1f083a179c377c3d96c9c9d72ac89e85d5086e6ec0b5655ce3623ef7d	391
qc/array_coverage.tsv	942a8cf958956d07f17bc6068876447a84b0bd9526ef6227116ab5ce0af43aa3	475
qc/technical_qc.tsv	3fc33657d15fe1b03fe3ce96a585c3aa154a97a6e8e41ec73f370d6fae5dfdde	5938
qc/vmr_turnover.tsv	52376a99bf51f13d6c86126b36ea0cb2e3c8f7fbc0ff7c8bf41f15eda4fd5825	511
vmr/cpg_vmr_membership.tsv	42d242362d0a604c9ea524bdcb3dec37cbbf23fee651865a3029c0abd5e3e8c5	10859308
vmr/vmr_catalog.tsv	ac980ec590e4e771c4cb467bf3bf04aa1e9f9971e01236efbe866ce42ec576fb	807585
