cohort	tissue	population	vmr_set	modality	vmr_id	seqnames	start	end	n_pairs_tested	n_features_tested	n_sig_fdr_05	n_sig_fdr_10	min_p	min_fdr	max_abs_beta	strongest_beta	vmr_length	num_snps	chromatin_state	cpg_density_proxy	h2_category	h2_unscaled	r_squared_cv	methylation_variance	min_distance	any_sig_fdr_05	any_sig_fdr_10	h2_scaled	log_vmr_length	log_num_snps	log_min_distance	log_max_abs_beta
all_individuals	dlpfc	EA	shared	psi	chr10_100025847_100026058	chr10	100025847	100026058	26	26	0	0	0.0539890667311374	0.959704074430512	0.965500878954957	-0.965500878954957	211	146	Intergenic	0	Heritable	0.206973483578567	0.867104566598837	0.010243823035755	69057	0	0	2.06973483578567	5.35185813347607	4.99043258677874	11.1427020102003	-0.035108256394202
all_individuals	dlpfc	EA	shared	psi	chr10_100982514_100983141	chr10	100982514	100983141	103	103	0	1	0.000117325010750024	0.0617564581865884	3.72963398148439	3.72963398148439	627	174	Genic/other	1	Non-heritable	0.0715140409850677	0.816368207786068	0.00902170620287388	0	0	1	0.715140409850677	6.44094654063292	5.16478597392351	0	1.31631010323369
all_individuals	dlpfc	EA	shared	psi	chr10_101033653_101034328	chr10	101033653	101034328	193	193	0	1	0.000239515541122681	0.0999860527270527	5.46343030493083	-5.46343030493083	675	171	Promoter	1	Non-heritable	0.095428599524404	0.730869559029923	0.0095327490740586	1338	0	1	0.95428599524404	6.51471269087253	5.14749447681345	7.19967834569117	1.6980768552902
all_individuals	dlpfc	EA	shared	psi	chr10_101150691_101151624	chr10	101150691	101151624	207	207	0	0	0.00267049087396346	0.434176212538863	3.24832978129165	-3.24832978129165	933	156	Intergenic	1	Heritable	0.192142583729691	0.899565486929549	0.0110401887517159	0	0	0	1.92142583729691	6.83840520084734	5.05624580534831	0	1.17814095387265
all_individuals	dlpfc	EA	shared	psi	chr10_10157082_10157472	chr10	10157082	10157472	11	11	0	0	0.0639020734406489	0.977814274553122	0.340125491186195	-0.340125491186195	390	232	Intergenic	0	Heritable	0.173114377274916	0.924253992800577	0.0113067111472867	172259	0	0	1.73114377274916	5.96614673912369	5.4510384535657	12.0567602423432	-1.07844060834451
all_individuals	dlpfc	EA	shared	psi	chr10_101819554_101819831	chr10	101819554	101819831	64	64	0	0	0.0144452616519	0.77809464874996	5.48950744928672	5.48950744928672	277	146	Genic/other	1	Heritable	0.14830432340952	0.792728199158145	0.00885978115849916	7438	0	0	1.4830432340952	5.62401750618734	4.99043258677874	8.91449171019134	1.7028385355198
all_individuals	dlpfc	EA	shared	psi	chr10_103555954_103556881	chr10	103555954	103556881	30	30	0	0	0.0566477175361702	0.965119563631521	0.966423123692359	-0.966423123692359	927	122	Genic/other	1	Heritable	0.118125991090676	0.738293063506149	0.0112722315670946	0	0	0	1.18125991090676	6.83195356556586	4.81218435537242	0	-0.0341535140786186
all_individuals	dlpfc	EA	shared	psi	chr10_103582157_103582905	chr10	103582157	103582905	30	30	0	0	0.0174169615574017	0.807082763984672	1.93857002870163	-1.93857002870163	748	125	Genic/other	2	Non-heritable	0.0936334736951446	0.73271793718882	0.00835549686364535	11284	0	0	0.936334736951446	6.61740297797448	4.83628190695148	9.33122968925164	0.661950607835527
all_individuals	dlpfc	EA	shared	psi	chr10_103626138_103626455	chr10	103626138	103626455	27	27	0	0	0.0283745865671712	0.885340016814521	1.11705210970508	-1.11705210970508	317	139	Genic/other	0	Heritable	0.206460274201203	0.838514497678987	0.00836299617250935	0	0	0	2.06460274201203	5.75890177387728	4.9416424226093	0	0.11069317943277
all_individuals	dlpfc	EA	shared	psi	chr10_103727172_103728245	chr10	103727172	103728245	43	43	0	0	0.0252451141159842	0.866937309224118	1.46842654496392	-1.46842654496392	1073	147	Genic/other	0	Heritable	0.190196356864259	0.889681547728123	0.0143291506746451	34143	0	0	1.90196356864259	6.9782137426307	4.99721227376412	10.4383421541015	0.384191456761905
all_individuals	dlpfc	EA	shared	psi	chr10_103852988_103853706	chr10	103852988	103853706	43	43	0	0	0.00169152714312528	0.348959877023075	4.4981597057045	4.4981597057045	718	136	Genic/other	1	Heritable	0.21751898491192	0.884103654032553	0.00915989724392532	3631	0	0	2.1751898491192	6.57646956904822	4.91998092582813	8.19753873972118	1.50366836106691
all_individuals	dlpfc	EA	shared	psi	chr10_104275250_104275792	chr10	104275250	104275792	23	23	2	2	6.774207707473e-05	0.0415331509368981	0.759527636339886	-0.759527636339886	542	149	Genic/other	1	Heritable	0.303682897370817	0.86884120067538	0.0189748778641007	0	1	1	3.03682897370817	6.29526600143965	5.01063529409626	0	-0.275058556897955
all_individuals	dlpfc	EA	shared	psi	chr10_106735808_106737102	chr10	106735808	106737102	2	2	0	0	0.0517542201207031	0.9570076219489	0.627999880363137	-0.627999880363137	1294	178	Enhancer	0	Heritable	0.581596433969194	0.905667469411187	0.0121308907320705	59662	0	0	5.81596433969194	7.16549347506085	5.18738580584076	10.9964673417525	-0.465215287094946
all_individuals	dlpfc	EA	shared	psi	chr10_108315790_108316106	chr10	108315790	108316106	4	4	0	0	0.192385799600844	0.999956444669139	0.709254895320941	0.709254895320941	316	162	Intergenic	0	Heritable	0.113708994397019	0.909787527720827	0.0118921805915061	79745	0	0	1.13708994397019	5.75574221358691	5.09375020080676	11.2866018626494	-0.343540289108505
all_individuals	dlpfc	EA	shared	psi	chr10_108396663_108398076	chr10	108396663	108398076	2	2	0	0	0.388286664365018	0.999956444669139	0.519051463001416	0.519051463001416	1413	159	Intergenic	0	Heritable	0.614387178080728	0.914616041003899	0.009736840957193	0	0	0	6.14387178080728	7.25347038268453	5.07517381523383	0	-0.655752223467291
all_individuals	dlpfc	EA	shared	psi	chr10_108567301_108567553	chr10	108567301	108567553	1	1	0	0	0.245184371550583	0.999956444669139	0.731340015971459	-0.731340015971459	252	168	Intergenic	0	Heritable	0.111198950301191	0.830728175086659	0.00894137253421893	45419	0	0	1.11198950301191	5.52942908751142	5.12989871492307	10.7237078156595	-0.312876775574183
all_individuals	dlpfc	EA	shared	psi	chr10_11004416_11004925	chr10	11004416	11004925	76	76	0	0	0.000239984169748504	0.100081944215503	4.75915054269404	-4.75915054269404	509	307	Promoter	0	Heritable	0.148206163872555	0.950051795778239	0.00890625535984132	514	0	0	1.48206163872555	6.23244801655052	5.73009978297357	6.24416690066374	1.56006919700191
