"id","description","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper"
"GO:0003674","molecular_function",0.948235872388895,4998,1.02386178284584,1.33226762955019e-15,1.54809498553732e-12,147283,4741,7117,1.0038006236952,0.0539243654360757,0.862246366535555
"GO:0005488","binding",0.922217235031874,4868,1.02536572695615,2.65125699172586e-11,1.54038031219272e-08,146036,4392,6606,1.00183969136799,0.298632806552087,0.937722778551377
"GO:0003824","catalytic activity",0.392351451599004,2225,1.10158043367815,3.0891144087164e-09,1.19651698097615e-06,142805,1479,2237,0.99626910234855,0.626294797331479,0.980785864143962
"GO:0005515","protein binding",0.865319686805639,4575,1.02701308226939,2.63363032049213e-07,7.65069608102964e-05,143691,3932,5910,1.00253720811519,0.293580957981117,0.937722778551377
"GO:0032559","adenyl ribonucleotide binding",0.111977695089446,677,1.1744069334731,7.69584613524721e-06,0.00166370880876432,147853,396,623,0.957814948990162,0.943099978047068,0.988089472032472
"GO:0030554","adenyl nucleotide binding",0.116660255203956,702,1.16889540593953,9.00783573243302e-06,0.00166370880876432,144901,420,660,0.958914369271372,0.943874748336562,0.988089472032472
"GO:0097367","carbohydrate derivative binding",0.17843042560748,1038,1.13002981943932,1.00223422214718e-05,0.00166370880876432,150213,615,942,0.983781575389874,0.783599023985811,0.980785864143962
"GO:0005524","ATP binding",0.109362999480014,660,1.1722897946719,1.25210732189185e-05,0.00174166492804761,148100,386,605,0.961405055944804,0.923638795069062,0.988089472032472
"GO:0045296","cadherin binding",0.0346155900823039,236,1.32434679674814,1.4569788618024e-05,0.00174166492804761,157763,124,161,1.160567169198,0.00195861504868911,0.455182137315348
"GO:0032553","ribonucleotide binding",0.140440697012348,828,1.14524610216809,1.91441076267118e-05,0.00174166492804761,146622,485,758,0.964155326057816,0.932721416949623,0.988089472032472
"GO:0032555","purine ribonucleotide binding",0.140276808750586,827,1.14519935316278,1.94906174731946e-05,0.00174166492804761,146633,484,754,0.967271713149069,0.91416473669503,0.988089472032472
"GO:0035639","purine ribonucleoside triphosphate binding",0.136320538058183,805,1.14708618817705,2.09615719466427e-05,0.00174166492804761,145702,472,734,0.968992488372317,0.899656911870152,0.988089472032472
"GO:0017076","purine nucleotide binding",0.144959368865096,852,1.14170727147127,2.1146446482212e-05,0.00174166492804761,144267,508,791,0.967746703176526,0.916517116558484,0.988089472032472
"GO:1901265","nucleoside phosphate binding",0.154761524458813,905,1.13591815802519,2.19639589934539e-05,0.00174166492804761,141544,546,851,0.966802031533299,0.930204215467204,0.988089472032472
"GO:1901363","heterocyclic compound binding",0.16328196915035,951,1.13136763166932,2.24827658525939e-05,0.00174166492804761,141355,579,908,0.96087564787435,0.963614309234807,0.988089472032472
"GO:0016740","transferase activity",0.182841717763743,1054,1.11976471914499,3.28628510355422e-05,0.00238666455645625,150485,627,934,1.01156812555287,0.311873641058262,0.937722778551377
"GO:0000166","nucleotide binding",0.153876313085907,897,1.13235377653705,3.64903054359544e-05,0.00243148045824896,142603,542,847,0.964251555000155,0.943299833018903,0.988089472032472
"GO:0050839","cell adhesion molecule binding",0.052281429298926,335,1.2446831685061,3.76649296458531e-05,0.00243148045824896,160934,191,266,1.0819973629641,0.0311598796354626,0.862246366535555
"GO:0043168","anion binding",0.189070142833788,1086,1.11575369751089,4.06971262643108e-05,0.00248895056416469,143207,647,990,0.984789836378695,0.775620555397419,0.980785864143962
