"id","description","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper"
"GO:0003299","muscle hypertrophy in response to stress",0.0036826916198115,45,2.89077914152866,8.78358941136526e-10,1.6832285175313e-06,245409,8,13,1.59296373729363,0.0806647005686844,0.731827199818166
"GO:0014887","cardiac muscle adaptation",0.0036826916198115,45,2.89077914152866,8.78358941136526e-10,1.6832285175313e-06,245409,8,13,1.59296373729363,0.0806647005686844,0.731827199818166
"GO:0014898","cardiac muscle hypertrophy in response to stress",0.0036826916198115,45,2.89077914152866,8.78358941136526e-10,1.6832285175313e-06,245409,8,13,1.59296373729363,0.0806647005686844,0.731827199818166
"GO:0021536","diencephalon development",0.0155925605695831,119,1.80549908975336,1.89469839817491e-09,2.72315527277689e-06,250196,28,47,1.54212446908214,0.00284639435282386,0.364690820994444
"GO:0009954","proximal/distal pattern formation",0.00729962088926923,68,2.20382121540363,4.59472260239124e-09,4.47636628016686e-06,315271,13,19,1.77112415528042,0.00820303853920401,0.504431559340582
"GO:0014874","response to stimulus involved in regulation of muscle adaptation",0.00270068149462211,36,3.15352940076278,4.67180338858952e-09,4.47636628016686e-06,252969,3,6,1.29428303655108,0.427311262629369,0.911463335876436
"GO:0080090","regulation of primary metabolic process",0.480721551883299,2216,1.09054581434463,8.20924594968631e-09,6.74213642353522e-06,161183,961,2452,1.01452365263098,0.255997087445332,0.874733781697134
"GO:0003300","cardiac muscle hypertrophy",0.013413921508517,103,1.81655777972464,1.67254784466664e-08,1.20193469487356e-05,215085,29,54,1.39015585407338,0.0171282853682051,0.603645775130327
"GO:0045980","negative regulation of nucleotide metabolic process",0.00403977503621846,44,2.57669638117467,3.56072444862576e-08,2.17727118797806e-05,229242,8,18,1.15047381026762,0.389383011390634,0.911463335876436
"GO:0014896","muscle hypertrophy",0.0138670056644124,104,1.7742646445082,4.41475624946008e-08,2.17727118797806e-05,214509,30,56,1.38673182487615,0.0161382717509541,0.594736694206634
"GO:0014897","striated muscle hypertrophy",0.0138670056644124,104,1.7742646445082,4.41475624946008e-08,2.17727118797806e-05,214509,30,56,1.38673182487615,0.0161382717509541,0.594736694206634
"GO:1903579","negative regulation of ATP metabolic process",0.00393258855115586,43,2.58676929498366,4.54466068111614e-08,2.17727118797806e-05,234363,7,16,1.13249765698219,0.427634700815762,0.911463335876436
"GO:1900543","negative regulation of purine nucleotide metabolic process",0.00394733898488007,43,2.57710304407599,5.02866462914753e-08,2.22383022715147e-05,234363,7,17,1.06588014774795,0.505618729379959,0.940513606615563
"GO:0043433","negative regulation of DNA-binding transcription factor activity",0.0164418167912546,118,1.69785248595552,5.62608228893424e-08,2.31031050564878e-05,174988,33,75,1.13896907216495,0.199747248064557,0.874733781697134
"GO:0009117","nucleotide metabolic process",0.0385828324127014,233,1.42866224096131,8.37443383527869e-08,3.20964134126781e-05,180918,90,214,1.08864928308035,0.165612471011739,0.816306506092952
"GO:0006163","purine nucleotide metabolic process",0.0341135739145463,210,1.4563301013512,9.73379563617982e-08,3.41020262110463e-05,178158,81,187,1.12125054503355,0.105298513395845,0.809149275765012
"GO:0010498","proteasomal protein catabolic process",0.0465007423155772,272,1.38381097411308,1.00840919392553e-07,3.41020262110463e-05,142402,101,241,1.08483474432912,0.160254855618254,0.809149275765012
"GO:1904377","positive regulation of protein localization to cell periphery",0.00671206194592147,60,2.1147695407673,1.40173487039874e-07,4.44010155172111e-05,157158,21,36,1.50999687597626,0.0128369682480347,0.583424785768068
"GO:0009890","negative regulation of biosynthetic process",0.244900590681118,1181,1.1408480835108,1.49926010828416e-07,4.44010155172111e-05,185146,421,1028,1.06010342098833,0.0551804716087563,0.731827199818166
"GO:2000058","regulation of ubiquitin-dependent protein catabolic process",0.0190133090705088,130,1.61753391955088,1.66584798400038e-07,4.44010155172111e-05,199951,35,74,1.2243217913321,0.0791405044775265,0.731827199818166
"GO:0031327","negative regulation of cellular biosynthetic process",0.243462546313289,1174,1.14078470350538,1.68952940748923e-07,4.44010155172111e-05,185368,416,1017,1.05884315281268,0.0602586238891897,0.731827199818166
"GO:0033365","protein localization to organelle",0.0904022123683862,481,1.25873343907529,1.70506918251156e-07,4.44010155172111e-05,169858,185,426,1.12414254348333,0.0213517727112397,0.649477996385804
"GO:0046649","lymphocyte activation",0.090534597511061,481,1.25689284320915,2.00847655063008e-07,4.44010155172111e-05,169845,152,352,1.1177898952032,0.0419036328425184,0.731827199818166
"GO:1903078","positive regulation of protein localization to plasma membrane",0.00522411194399162,50,2.26425472105095,2.1425360163807e-07,4.44010155172111e-05,167492,18,30,1.55313964386129,0.0142620404918116,0.583424785768068
"GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",0.0390955329048988,233,1.40992670317221,2.21829603908041e-07,4.44010155172111e-05,156889,83,193,1.11321753402839,0.117813926268818,0.809149275765012
"GO:0019222","regulation of metabolic process",0.549482296652364,2486,1.07032377306793,2.22191469445576e-07,4.44010155172111e-05,158718,1128,2885,1.01209793083509,0.269199939523201,0.874733781697134
"GO:1901293","nucleoside phosphate biosynthetic process",0.0226924360021703,149,1.55336280298088,2.24220981781542e-07,4.44010155172111e-05,146444,65,138,1.21925213588145,0.0251316360750846,0.654160782151086
"GO:0030812","negative regulation of nucleotide catabolic process",0.00331454537811139,37,2.64086078164481,2.31697767527628e-07,4.44010155172111e-05,248269,3,11,0.705972565391497,0.861987511494035,0.965056709557781
"GO:0033122","negative regulation of purine nucleotide catabolic process",0.00331454537811139,37,2.64086078164481,2.31697767527628e-07,4.44010155172111e-05,248269,3,11,0.705972565391497,0.861987511494035,0.965056709557781
"GO:0045820","negative regulation of glycolytic process",0.00331454537811139,37,2.64086078164481,2.31697767527628e-07,4.44010155172111e-05,248269,3,11,0.705972565391497,0.861987511494035,0.965056709557781
"GO:0033235","positive regulation of protein sumoylation",0.00360943113231459,39,2.5561927531276,2.48892957799285e-07,4.61576004641319e-05,232394,5,9,1.43809226283453,0.238526682610745,0.874733781697134
"GO:0009259","ribonucleotide metabolic process",0.0272510575446379,172,1.49318231738656,3.16979638093073e-07,5.37383376748383e-05,185971,67,158,1.09768308163193,0.183470850460372,0.853607877841781
"GO:0045604","regulation of epidermal cell differentiation",0.00640058195377853,57,2.10679920176141,3.17797127724617e-07,5.37383376748383e-05,174526,13,28,1.201834248226,0.254044158501793,0.874733781697134
"GO:0010944","negative regulation of transcription by competitive promoter binding",0.00379086146712239,40,2.49626006860351,3.17812398842321e-07,5.37383376748383e-05,249286,3,7,1.10938545990092,0.550020958651532,0.940513606615563
"GO:0034654","nucleobase-containing compound biosynthetic process",0.416609283382137,1921,1.09085285810372,3.56316470662144e-07,5.85275254239047e-05,167146,782,2038,0.993257443162849,0.619203053872318,0.940513606615563
