task_id	chrom	start	end	iteration	h2_incremental
4022	6	5173979	5175018	1	0.117026945685833
4022	6	5173979	5175018	2	0.0122600759923011
4022	6	5173979	5175018	3	0.000351017062874648
4022	6	5173979	5175018	4	0.0103624781414065
4022	6	5173979	5175018	5	0
4022	6	5173979	5175018	6	8.43291309180341e-06
4022	6	5173979	5175018	7	4.03810298595737e-05
4022	6	5173979	5175018	8	0.000100081741842962
4022	6	5173979	5175018	9	1.12517066227532e-05
4022	6	5173979	5175018	10	0
4022	6	5173979	5175018	11	2.04762873971974e-07
