task_id	chrom	start	end	iteration	h2_incremental
2916	4	9463875	9467665	1	0.236065607178633
2916	4	9463875	9467665	2	0.000129617068341364
2916	4	9463875	9467665	3	0.000654416758462931
2916	4	9463875	9467665	4	5.99836117292946e-05
2916	4	9463875	9467665	5	1.67755362069719e-05
2916	4	9463875	9467665	6	0
2916	4	9463875	9467665	7	0.00224397242051788
2916	4	9463875	9467665	8	2.01692126152357e-05
2916	4	9463875	9467665	9	0
2916	4	9463875	9467665	10	1.10115231479238e-05
2916	4	9463875	9467665	11	0
2916	4	9463875	9467665	12	0
