task_id	chrom	start	end	iteration	h2_incremental
2014	3	175055227	175055980	1	0.66856191395988
2014	3	175055227	175055980	2	0.00369005345160222
2014	3	175055227	175055980	3	0.00208139631536497
2014	3	175055227	175055980	4	4.56207918024819e-07
2014	3	175055227	175055980	5	0
2014	3	175055227	175055980	6	0
2014	3	175055227	175055980	7	4.83340440534661e-06
2014	3	175055227	175055980	8	0
2014	3	175055227	175055980	9	8.60363366652261e-06
2014	3	175055227	175055980	10	0
2014	3	175055227	175055980	11	6.34269719032321e-07
