task_id	chrom	start	end	iteration	h2_incremental
1457	2	239175856	239176588	1	0.00974023344604009
1457	2	239175856	239176588	2	0.000584565757316904
1457	2	239175856	239176588	3	0.0202540531093096
1457	2	239175856	239176588	4	0.000529929887080088
1457	2	239175856	239176588	5	1.40866179254146e-05
1457	2	239175856	239176588	6	1.13056498432276e-05
1457	2	239175856	239176588	7	1.06065154115768e-07
1457	2	239175856	239176588	8	0
1457	2	239175856	239176588	9	2.09675734357934e-05
1457	2	239175856	239176588	10	0
1457	2	239175856	239176588	11	2.57432395398564e-06
