task_id	chrom	start	end	iteration	h2_incremental
3141	5	16557784	16559129	1	0.326128411340083
3141	5	16557784	16559129	2	0.00365261398627439
3141	5	16557784	16559129	3	0.00341332138606741
3141	5	16557784	16559129	4	0.000162241252651072
3141	5	16557784	16559129	5	7.58190204464541e-08
3141	5	16557784	16559129	6	0
3141	5	16557784	16559129	7	1.40655919283033e-07
3141	5	16557784	16559129	8	0
3141	5	16557784	16559129	9	4.16231628105614e-06
3141	5	16557784	16559129	10	5.9364045006064e-07
3141	5	16557784	16559129	11	0
