task_id	chrom	start	end	iteration	h2_incremental
404	1	226975396	226976079	1	0.355617503312136
404	1	226975396	226976079	2	1.03313752910163e-06
404	1	226975396	226976079	3	0.000107150828643094
404	1	226975396	226976079	4	1.58910919852224e-06
404	1	226975396	226976079	5	0.000963269432587493
404	1	226975396	226976079	6	0.000696735071736346
404	1	226975396	226976079	7	8.46109107481388e-07
404	1	226975396	226976079	8	1.75443627027743e-05
404	1	226975396	226976079	9	1.53450394968443e-07
404	1	226975396	226976079	10	3.59664923957883e-05
404	1	226975396	226976079	11	2.26616800537314e-05
