task_id	chrom	start	end	iteration	h2_incremental
450	1	23877699	23878630	1	0.0837553974576646
450	1	23877699	23878630	2	0.0148575897316857
450	1	23877699	23878630	3	0.00192568699098804
450	1	23877699	23878630	4	5.31543892557737e-07
450	1	23877699	23878630	5	1.44792689434244e-05
450	1	23877699	23878630	6	0.00130427146692445
450	1	23877699	23878630	7	0
450	1	23877699	23878630	8	0.00147530915509287
450	1	23877699	23878630	9	7.63885081539158e-08
450	1	23877699	23878630	10	8.9841551909394e-08
450	1	23877699	23878630	11	0
450	1	23877699	23878630	12	0
450	1	23877699	23878630	13	0
