task_id	chrom	start	end	iteration	h2_incremental
2301	3	62187847	62188502	1	0.361818701475166
2301	3	62187847	62188502	2	3.96173756131444e-05
2301	3	62187847	62188502	3	0.00256161584682555
2301	3	62187847	62188502	4	0
2301	3	62187847	62188502	5	0
2301	3	62187847	62188502	6	0.000124765911551849
2301	3	62187847	62188502	7	0.000598552576707186
2301	3	62187847	62188502	8	0.00198840114659931
2301	3	62187847	62188502	9	0
2301	3	62187847	62188502	10	7.71898058169648e-08
2301	3	62187847	62188502	11	0
2301	3	62187847	62188502	12	4.56234882489198e-05
2301	3	62187847	62188502	13	0
