task_id	chrom	start	end	iteration	h2_incremental
4271	7	152840373	152840504	1	0.302879879819398
4271	7	152840373	152840504	2	1.02117381706869e-05
4271	7	152840373	152840504	3	0.000386024673868497
4271	7	152840373	152840504	4	2.47722336580581e-05
4271	7	152840373	152840504	5	0
4271	7	152840373	152840504	6	9.83466349035616e-05
4271	7	152840373	152840504	7	0
4271	7	152840373	152840504	8	3.22382744278756e-06
4271	7	152840373	152840504	9	0.00042576016510981
4271	7	152840373	152840504	10	0.000445897598477361
4271	7	152840373	152840504	11	0
4271	7	152840373	152840504	12	0
4271	7	152840373	152840504	13	0
4271	7	152840373	152840504	14	1.75605633878113e-05
4271	7	152840373	152840504	15	0
