task_id	chrom	start	end	iteration	h2_incremental
1844	3	124900834	124901390	1	0.213285556575961
1844	3	124900834	124901390	2	5.35582738361461e-05
1844	3	124900834	124901390	3	0.00484299765327489
1844	3	124900834	124901390	4	7.20947998291964e-07
1844	3	124900834	124901390	5	9.45486038736623e-05
1844	3	124900834	124901390	6	8.10418044556824e-05
1844	3	124900834	124901390	7	0
1844	3	124900834	124901390	8	0
1844	3	124900834	124901390	9	0.000775543856633802
1844	3	124900834	124901390	10	1.26040836437139e-05
1844	3	124900834	124901390	11	7.71822757268348e-05
1844	3	124900834	124901390	12	0
1844	3	124900834	124901390	13	0
1844	3	124900834	124901390	14	3.39033750888322e-07
