task_id	chrom	start	end	iteration	h2_incremental
3134	5	160419996	160421054	1	0.124237988570918
3134	5	160419996	160421054	2	0.000613632930134595
3134	5	160419996	160421054	3	8.26756760134486e-08
3134	5	160419996	160421054	4	0.000223443737219377
3134	5	160419996	160421054	5	1.35140675099029e-06
3134	5	160419996	160421054	6	0.00116665473670059
3134	5	160419996	160421054	7	2.77291832861975e-05
3134	5	160419996	160421054	8	0
3134	5	160419996	160421054	9	0
3134	5	160419996	160421054	10	0
3134	5	160419996	160421054	11	4.22571467218057e-05
