task_id	chrom	start	end	iteration	h2_incremental
1129	2	147172845	147173226	1	0.0665957450870012
1129	2	147172845	147173226	2	0.0001147811467013
1129	2	147172845	147173226	3	0
1129	2	147172845	147173226	4	0
1129	2	147172845	147173226	5	0
1129	2	147172845	147173226	6	0.00273713798801827
1129	2	147172845	147173226	7	0.00725184852446443
1129	2	147172845	147173226	8	4.61404018340378e-07
1129	2	147172845	147173226	9	0.00139610328690038
1129	2	147172845	147173226	10	6.00522738751414e-06
1129	2	147172845	147173226	11	9.87639740316008e-07
1129	2	147172845	147173226	12	0
1129	2	147172845	147173226	13	0.00156649033388819
1129	2	147172845	147173226	14	1.2236623946202e-05
1129	2	147172845	147173226	15	0
1129	2	147172845	147173226	16	0
1129	2	147172845	147173226	17	0.00019967240668188
1129	2	147172845	147173226	18	0
