task_id	chrom	start	end	iteration	h2_incremental
3233	5	179336582	179336973	1	0.374609064119551
3233	5	179336582	179336973	2	0.00181313719210336
3233	5	179336582	179336973	3	0.000263807189343518
3233	5	179336582	179336973	4	0.00355482250432906
3233	5	179336582	179336973	5	0.000839773912692046
3233	5	179336582	179336973	6	2.11685528722758e-06
3233	5	179336582	179336973	7	1.92588669341366e-06
3233	5	179336582	179336973	8	6.58886167143265e-06
3233	5	179336582	179336973	9	0.00257616861393305
3233	5	179336582	179336973	10	8.14305446061493e-07
3233	5	179336582	179336973	11	0.00323088047074513
3233	5	179336582	179336973	12	0
3233	5	179336582	179336973	13	0
3233	5	179336582	179336973	14	0.000381883822666617
3233	5	179336582	179336973	15	0.00026000510200056
3233	5	179336582	179336973	16	0
3233	5	179336582	179336973	17	0
3233	5	179336582	179336973	18	2.9834145528224e-06
3233	5	179336582	179336973	19	0.00359153016633384
3233	5	179336582	179336973	20	0
3233	5	179336582	179336973	21	6.60991514685265e-06
3233	5	179336582	179336973	22	1.77717900353321e-06
3233	5	179336582	179336973	23	4.78140742079007e-06
3233	5	179336582	179336973	24	1.04106047430264e-06
