task_id	chrom	start	end	iteration	h2_incremental
2583	4	173372943	173374078	1	0.0256554176075553
2583	4	173372943	173374078	2	0.0711578388195016
2583	4	173372943	173374078	3	0.00219935625759632
2583	4	173372943	173374078	4	0.00301053219778756
2583	4	173372943	173374078	5	0.000879637969132724
2583	4	173372943	173374078	6	4.06329831275713e-06
2583	4	173372943	173374078	7	1.86454882411396e-06
2583	4	173372943	173374078	8	4.9559335644048e-06
2583	4	173372943	173374078	9	0
2583	4	173372943	173374078	10	0
2583	4	173372943	173374078	11	8.89786010766114e-06
