task_id	chrom	start	end	iteration	h2_incremental
3951	6	3284626	3285287	1	0.213074642726908
3951	6	3284626	3285287	2	0.0281063535066384
3951	6	3284626	3285287	3	2.99256427865162e-07
3951	6	3284626	3285287	4	0.00586758455783713
3951	6	3284626	3285287	5	6.77202683726307e-07
3951	6	3284626	3285287	6	0.00243621886809216
3951	6	3284626	3285287	7	2.80967769139862e-05
3951	6	3284626	3285287	8	0.00278333472207767
3951	6	3284626	3285287	9	0.000879231519474663
3951	6	3284626	3285287	10	4.18806629568436e-05
3951	6	3284626	3285287	11	8.2386839140807e-06
3951	6	3284626	3285287	12	2.17071436472887e-06
3951	6	3284626	3285287	13	1.14903478624529e-05
3951	6	3284626	3285287	14	0
