task_id	chrom	start	end	iteration	h2_incremental
3603	6	148559499	148559682	1	0.157057902783094
3603	6	148559499	148559682	2	0.0172602795643572
3603	6	148559499	148559682	3	0.000488686443370271
3603	6	148559499	148559682	4	6.46698998584771e-06
3603	6	148559499	148559682	5	0
3603	6	148559499	148559682	6	7.92454663728662e-06
3603	6	148559499	148559682	7	5.88644974359089e-06
3603	6	148559499	148559682	8	4.68787948571927e-06
3603	6	148559499	148559682	9	0
3603	6	148559499	148559682	10	2.28839143198774e-05
3603	6	148559499	148559682	11	0
