task_id	chrom	start	end	iteration	h2_incremental
2099	3	194002734	194002900	1	0.313950571140369
2099	3	194002734	194002900	2	1.2617857118872e-05
2099	3	194002734	194002900	3	7.10541379530914e-05
2099	3	194002734	194002900	4	0
2099	3	194002734	194002900	5	2.85016215184883e-07
2099	3	194002734	194002900	6	0.00170488504927732
2099	3	194002734	194002900	7	0
2099	3	194002734	194002900	8	0
2099	3	194002734	194002900	9	1.31119807347767e-05
2099	3	194002734	194002900	10	0.000102010885726312
2099	3	194002734	194002900	11	0.000130056196304799
