task_id	chrom	start	end	iteration	h2_incremental
751	1	45482460	45483370	1	0.100390211044434
751	1	45482460	45483370	2	0
751	1	45482460	45483370	3	0
751	1	45482460	45483370	4	3.41550743042902e-05
751	1	45482460	45483370	5	0.000304082429187837
751	1	45482460	45483370	6	3.10955443844714e-07
751	1	45482460	45483370	7	0.000495505772332406
751	1	45482460	45483370	8	0
751	1	45482460	45483370	9	0.000127533652600861
751	1	45482460	45483370	10	1.67648545764935e-05
751	1	45482460	45483370	11	0
751	1	45482460	45483370	12	0
