task_id	chrom	start	end	iteration	h2_incremental
4276	7	154338585	154339294	1	0.0192477982101131
4276	7	154338585	154339294	2	0.0343752553789892
4276	7	154338585	154339294	3	0
4276	7	154338585	154339294	4	0.0161052026683971
4276	7	154338585	154339294	5	8.55497933867659e-05
4276	7	154338585	154339294	6	1.56685077026343e-05
4276	7	154338585	154339294	7	0.00105809344900036
4276	7	154338585	154339294	8	3.302808948742e-05
4276	7	154338585	154339294	9	1.25665024925722e-06
4276	7	154338585	154339294	10	3.16112286684833e-05
4276	7	154338585	154339294	11	7.06317175700515e-07
4276	7	154338585	154339294	12	0.0010894991487293
4276	7	154338585	154339294	13	1.89801880319411e-05
4276	7	154338585	154339294	14	3.86190413864501e-05
4276	7	154338585	154339294	15	0
4276	7	154338585	154339294	16	7.34038889620475e-07
4276	7	154338585	154339294	17	0
