task_id	chrom	start	end	iteration	h2_incremental
1059	2	127055517	127056056	1	0.0711233624040801
1059	2	127055517	127056056	2	0.00275783662998089
1059	2	127055517	127056056	3	0.00538094903000751
1059	2	127055517	127056056	4	1.34653061930624e-07
1059	2	127055517	127056056	5	7.77711657433123e-06
1059	2	127055517	127056056	6	6.18186688297859e-06
1059	2	127055517	127056056	7	0.00219154447767228
1059	2	127055517	127056056	8	0
1059	2	127055517	127056056	9	0
1059	2	127055517	127056056	10	0
1059	2	127055517	127056056	11	1.54575622116164e-05
1059	2	127055517	127056056	12	0.00118259945843062
1059	2	127055517	127056056	13	0
1059	2	127055517	127056056	14	0
1059	2	127055517	127056056	15	0
1059	2	127055517	127056056	16	0
1059	2	127055517	127056056	17	0
