task_id	chrom	start	end	iteration	h2_incremental
3431	5	79511680	79512245	1	0.194423082473005
3431	5	79511680	79512245	2	0.0185243951596924
3431	5	79511680	79512245	3	0.00012588737742872
3431	5	79511680	79512245	4	0.000694986036465054
3431	5	79511680	79512245	5	0.000294840623906356
3431	5	79511680	79512245	6	0.000483250268249939
3431	5	79511680	79512245	7	2.05173868224506e-05
3431	5	79511680	79512245	8	4.14219426637593e-06
3431	5	79511680	79512245	9	0.000859301512362699
3431	5	79511680	79512245	10	0
3431	5	79511680	79512245	11	1.67012515383468e-06
3431	5	79511680	79512245	12	1.60379136594193e-05
3431	5	79511680	79512245	13	1.83526172085701e-05
3431	5	79511680	79512245	14	9.51366304203356e-08
