task_id	chrom	start	end	iteration	h2_incremental
734	1	43192359	43192875	1	0.172524903359038
734	1	43192359	43192875	2	0.000172101292967603
734	1	43192359	43192875	3	0
734	1	43192359	43192875	4	0.00172552937620375
734	1	43192359	43192875	5	5.82759160838011e-07
734	1	43192359	43192875	6	0
734	1	43192359	43192875	7	3.37257379307432e-06
734	1	43192359	43192875	8	7.17485185642327e-06
734	1	43192359	43192875	9	0.000525934485357358
734	1	43192359	43192875	10	5.86984451141284e-06
734	1	43192359	43192875	11	1.27930849288089e-06
734	1	43192359	43192875	12	0
734	1	43192359	43192875	13	0
734	1	43192359	43192875	14	1.45059591537159e-07
