task_id	chrom	start	end	iteration	h2_incremental
2126	3	196208126	196208246	1	0.111068953937422
2126	3	196208126	196208246	2	0.0171871995142081
2126	3	196208126	196208246	3	0.00943080146770905
2126	3	196208126	196208246	4	0.0139238868512912
2126	3	196208126	196208246	5	1.03685162424225e-07
2126	3	196208126	196208246	6	1.62435162930039e-05
2126	3	196208126	196208246	7	7.40994253608133e-08
2126	3	196208126	196208246	8	9.58254120824522e-05
2126	3	196208126	196208246	9	0.000319877999098267
2126	3	196208126	196208246	10	1.76852583467984e-06
2126	3	196208126	196208246	11	6.47562999709573e-07
2126	3	196208126	196208246	12	0
2126	3	196208126	196208246	13	3.63786523831994e-05
2126	3	196208126	196208246	14	0
