task_id	chrom	start	end	iteration	h2_incremental
3403	5	72167967	72169220	1	0.071444700352883
3403	5	72167967	72169220	2	0.036429756205323
3403	5	72167967	72169220	3	0.000195646787491867
3403	5	72167967	72169220	4	5.71093450388354e-07
3403	5	72167967	72169220	5	5.66936970463923e-05
3403	5	72167967	72169220	6	0
3403	5	72167967	72169220	7	0
3403	5	72167967	72169220	8	0.000291209430198041
3403	5	72167967	72169220	9	0.0012220304470355
3403	5	72167967	72169220	10	1.00319331702356e-05
3403	5	72167967	72169220	11	8.69989542367688e-06
3403	5	72167967	72169220	12	0
3403	5	72167967	72169220	13	6.06880599978904e-07
3403	5	72167967	72169220	14	0.000117226198992071
