task_id	chrom	start	end	iteration	h2_incremental
1068	2	127092313	127094385	1	0.1378379831283
1068	2	127092313	127094385	2	0.00256584659849438
1068	2	127092313	127094385	3	1.8192615133949e-05
1068	2	127092313	127094385	4	1.43377490041423e-06
1068	2	127092313	127094385	5	1.11177633109916e-05
1068	2	127092313	127094385	6	8.92816361566034e-05
1068	2	127092313	127094385	7	0
1068	2	127092313	127094385	8	0.000481414287250966
1068	2	127092313	127094385	9	0
1068	2	127092313	127094385	10	0.0016459987645229
1068	2	127092313	127094385	11	0
1068	2	127092313	127094385	12	0.00140068624394907
1068	2	127092313	127094385	13	0
1068	2	127092313	127094385	14	4.73909219641342e-05
1068	2	127092313	127094385	15	0
1068	2	127092313	127094385	16	0
1068	2	127092313	127094385	17	0
