task_id	chrom	start	end	iteration	h2_incremental
4222	7	140647140	140647326	1	0.00137528203786876
4222	7	140647140	140647326	2	0.000299100349063435
4222	7	140647140	140647326	3	0.095774995888669
4222	7	140647140	140647326	4	0
4222	7	140647140	140647326	5	0.000198465090546188
4222	7	140647140	140647326	6	0
4222	7	140647140	140647326	7	0
4222	7	140647140	140647326	8	0
4222	7	140647140	140647326	9	0.000113116362193532
4222	7	140647140	140647326	10	0
4222	7	140647140	140647326	11	0.0148308314139478
4222	7	140647140	140647326	12	0
4222	7	140647140	140647326	13	0
4222	7	140647140	140647326	14	0
4222	7	140647140	140647326	15	0.00871046043472305
4222	7	140647140	140647326	16	5.66366959049268e-07
4222	7	140647140	140647326	17	0.0121374483212068
4222	7	140647140	140647326	18	0.000166657834735393
4222	7	140647140	140647326	19	0
4222	7	140647140	140647326	20	0
4222	7	140647140	140647326	21	0
4222	7	140647140	140647326	22	0
