task_id	chrom	start	end	iteration	h2_incremental
3908	6	32008636	32009065	1	0.0604179035483981
3908	6	32008636	32009065	2	0.00796968958032595
3908	6	32008636	32009065	3	0.00839613988627448
3908	6	32008636	32009065	4	0
3908	6	32008636	32009065	5	4.12000963495041e-05
3908	6	32008636	32009065	6	0.00264739234700914
3908	6	32008636	32009065	7	1.24070089278511e-06
3908	6	32008636	32009065	8	5.61374434944768e-05
3908	6	32008636	32009065	9	0.000517967201074973
3908	6	32008636	32009065	10	9.13496542236739e-06
3908	6	32008636	32009065	11	0.00455619539101582
3908	6	32008636	32009065	12	0
3908	6	32008636	32009065	13	5.65854078239124e-08
3908	6	32008636	32009065	14	0.00239230730952408
3908	6	32008636	32009065	15	1.24145262651796e-07
3908	6	32008636	32009065	16	0
3908	6	32008636	32009065	17	0
3908	6	32008636	32009065	18	0
3908	6	32008636	32009065	19	1.58015007424432e-06
