task_id	chrom	start	end	iteration	h2_incremental
2516	4	15147274	15148894	1	0.32817563741631
2516	4	15147274	15148894	2	3.71129536722975e-05
2516	4	15147274	15148894	3	0.000114786041080742
2516	4	15147274	15148894	4	0
2516	4	15147274	15148894	5	0.000117396220370377
2516	4	15147274	15148894	6	0.000550095908515643
2516	4	15147274	15148894	7	0.00253494967992076
2516	4	15147274	15148894	8	5.20314003288735e-06
2516	4	15147274	15148894	9	5.29259584575727e-07
2516	4	15147274	15148894	10	0
2516	4	15147274	15148894	11	0
2516	4	15147274	15148894	12	0
