task_id	chrom	start	end	iteration	h2_incremental
310	1	19354942	19355792	1	0.169649754386127
310	1	19354942	19355792	2	0.0235226144417007
310	1	19354942	19355792	3	0.000100682564367542
310	1	19354942	19355792	4	0.00114835709388042
310	1	19354942	19355792	5	0.000180707572704708
310	1	19354942	19355792	6	0
310	1	19354942	19355792	7	1.55061519650292e-05
310	1	19354942	19355792	8	0
310	1	19354942	19355792	9	0.000499670060106814
310	1	19354942	19355792	10	6.13362327616224e-06
310	1	19354942	19355792	11	0
310	1	19354942	19355792	12	0
310	1	19354942	19355792	13	0
310	1	19354942	19355792	14	0
