task_id	chrom	start	end	iteration	h2_incremental
1142	2	1567649	1567965	1	0.735224108866762
1142	2	1567649	1567965	2	4.5341990609586e-05
1142	2	1567649	1567965	3	0.000321684673021061
1142	2	1567649	1567965	4	0
1142	2	1567649	1567965	5	0.00113644599224397
1142	2	1567649	1567965	6	0.000182531276570114
1142	2	1567649	1567965	7	2.44000329915977e-06
1142	2	1567649	1567965	8	2.26344351095494e-07
1142	2	1567649	1567965	9	7.21255564399608e-07
1142	2	1567649	1567965	10	0.000624964627077586
1142	2	1567649	1567965	11	0
1142	2	1567649	1567965	12	0
1142	2	1567649	1567965	13	6.01745310429008e-06
1142	2	1567649	1567965	14	1.59436835003893e-07
1142	2	1567649	1567965	15	0
