task_id	chrom	start	end	iteration	h2_incremental
3604	6	148700860	148701559	1	0.413588368369258
3604	6	148700860	148701559	2	0.00787380090561747
3604	6	148700860	148701559	3	6.07436871571087e-05
3604	6	148700860	148701559	4	7.26558094788184e-05
3604	6	148700860	148701559	5	0.000432892383594393
3604	6	148700860	148701559	6	0.000469960599860226
3604	6	148700860	148701559	7	0
3604	6	148700860	148701559	8	0.000271560297988424
3604	6	148700860	148701559	9	1.03342881798544e-06
3604	6	148700860	148701559	10	1.01358501549379e-06
3604	6	148700860	148701559	11	0.00019055381428064
3604	6	148700860	148701559	12	0
3604	6	148700860	148701559	13	0
