task_id	chrom	start	end	iteration	h2_incremental
3774	6	17031824	17032410	1	0.20430127373302
3774	6	17031824	17032410	2	0.000906332421978902
3774	6	17031824	17032410	3	2.901734822707e-07
3774	6	17031824	17032410	4	0
3774	6	17031824	17032410	5	2.02576563333208e-05
3774	6	17031824	17032410	6	0
3774	6	17031824	17032410	7	8.24288352630075e-06
3774	6	17031824	17032410	8	1.62859443731127e-05
3774	6	17031824	17032410	9	2.04870390460749e-05
3774	6	17031824	17032410	10	0.00986553791580959
3774	6	17031824	17032410	11	6.74380853363496e-08
3774	6	17031824	17032410	12	2.60386218267915e-06
3774	6	17031824	17032410	13	0
3774	6	17031824	17032410	14	3.8247532114572e-05
3774	6	17031824	17032410	15	0
