task_id	chrom	start	end	iteration	h2_incremental
2405	3	98734096	98734796	1	0.15289357460819
2405	3	98734096	98734796	2	0
2405	3	98734096	98734796	3	0.000117473364312677
2405	3	98734096	98734796	4	0.000330415080715077
2405	3	98734096	98734796	5	4.97896539625671e-07
2405	3	98734096	98734796	6	0.000171379560832767
2405	3	98734096	98734796	7	8.00386870579007e-06
2405	3	98734096	98734796	8	7.66847902275384e-05
2405	3	98734096	98734796	9	0
2405	3	98734096	98734796	10	5.28693395125254e-07
2405	3	98734096	98734796	11	0
