task_id	chrom	start	end	iteration	h2_incremental
477	1	24731555	24732112	1	0.024459236509216
477	1	24731555	24732112	2	0.0326554814547271
477	1	24731555	24732112	3	0.0158995732173049
477	1	24731555	24732112	4	4.73580808001066e-05
477	1	24731555	24732112	5	0
477	1	24731555	24732112	6	0.00727644304831947
477	1	24731555	24732112	7	1.27019150627119e-05
477	1	24731555	24732112	8	0
477	1	24731555	24732112	9	0
477	1	24731555	24732112	10	0
477	1	24731555	24732112	11	0.000304396215997415
477	1	24731555	24732112	12	0
477	1	24731555	24732112	13	2.62001564686945e-06
477	1	24731555	24732112	14	3.68392735846283e-07
477	1	24731555	24732112	15	0
477	1	24731555	24732112	16	0
