task_id	chrom	start	end	iteration	h2_incremental
2621	4	184190924	184191671	1	0.301572387596906
2621	4	184190924	184191671	2	0.0160036388942737
2621	4	184190924	184191671	3	0.00130526230347505
2621	4	184190924	184191671	4	6.51487331943268e-05
2621	4	184190924	184191671	5	0.0172513986977643
2621	4	184190924	184191671	6	1.95121186463569e-07
2621	4	184190924	184191671	7	1.58982957676739e-05
2621	4	184190924	184191671	8	0
2621	4	184190924	184191671	9	1.52639255831411e-05
2621	4	184190924	184191671	10	0
2621	4	184190924	184191671	11	0
