task_id	chrom	start	end	iteration	h2_incremental
1233	2	189094447	189095123	1	0.0574128669860911
1233	2	189094447	189095123	2	0.00024655129716441
1233	2	189094447	189095123	3	0.0126100870855842
1233	2	189094447	189095123	4	0.000123858276080633
1233	2	189094447	189095123	5	1.85749992967908e-06
1233	2	189094447	189095123	6	0
1233	2	189094447	189095123	7	2.24053537608878e-05
1233	2	189094447	189095123	8	0.000562932233509419
1233	2	189094447	189095123	9	0
1233	2	189094447	189095123	10	0
1233	2	189094447	189095123	11	3.14005554907611e-05
1233	2	189094447	189095123	12	0.000165271488372265
1233	2	189094447	189095123	13	0
