task_id	chrom	start	end	iteration	h2_incremental
1564	2	37345490	37345631	1	0.449946381479645
1564	2	37345490	37345631	2	9.71455508525094e-08
1564	2	37345490	37345631	3	0
1564	2	37345490	37345631	4	5.16796969916586e-06
1564	2	37345490	37345631	5	0
1564	2	37345490	37345631	6	1.83300564665494e-06
1564	2	37345490	37345631	7	4.85808877250836e-05
1564	2	37345490	37345631	8	0
1564	2	37345490	37345631	9	0
1564	2	37345490	37345631	10	0
1564	2	37345490	37345631	11	0.00023491764167016
1564	2	37345490	37345631	12	0
1564	2	37345490	37345631	13	0
1564	2	37345490	37345631	14	2.55591344013634e-07
1564	2	37345490	37345631	15	8.27604545007619e-06
1564	2	37345490	37345631	16	0
