task_id	chrom	start	end	iteration	h2_incremental
1511	2	24402541	24403450	1	0.373033124892549
1511	2	24402541	24403450	2	5.36515070351588e-05
1511	2	24402541	24403450	3	0.000140518819919311
1511	2	24402541	24403450	4	0
1511	2	24402541	24403450	5	0.000291700891373088
1511	2	24402541	24403450	6	1.03601582129981e-05
1511	2	24402541	24403450	7	0.00105601796298669
1511	2	24402541	24403450	8	0
1511	2	24402541	24403450	9	0
1511	2	24402541	24403450	10	0.000334567933839046
1511	2	24402541	24403450	11	0
1511	2	24402541	24403450	12	0
1511	2	24402541	24403450	13	4.08392354131152e-06
1511	2	24402541	24403450	14	2.15902545353835e-06
1511	2	24402541	24403450	15	0
