task_id	chrom	start	end	iteration	h2_incremental
3751	6	168862431	168863158	1	0.193002824168074
3751	6	168862431	168863158	2	0
3751	6	168862431	168863158	3	0
3751	6	168862431	168863158	4	0
3751	6	168862431	168863158	5	0
3751	6	168862431	168863158	6	0.00157059871855961
3751	6	168862431	168863158	7	0
3751	6	168862431	168863158	8	0
3751	6	168862431	168863158	9	0
3751	6	168862431	168863158	10	0
3751	6	168862431	168863158	11	0.00109377653219026
3751	6	168862431	168863158	12	0
3751	6	168862431	168863158	13	0
3751	6	168862431	168863158	14	8.79937374250581e-07
3751	6	168862431	168863158	15	0
3751	6	168862431	168863158	16	0
