task_id	chrom	start	end	iteration	h2_incremental
3371	5	5983442	5984389	1	0.275314348737234
3371	5	5983442	5984389	2	0.000684198316610967
3371	5	5983442	5984389	3	1.12758280011749e-05
3371	5	5983442	5984389	4	7.5863194602348e-06
3371	5	5983442	5984389	5	4.65574039791155e-05
3371	5	5983442	5984389	6	7.46137382950475e-05
3371	5	5983442	5984389	7	0.00234417562999492
3371	5	5983442	5984389	8	1.85748218727821e-05
3371	5	5983442	5984389	9	0
3371	5	5983442	5984389	10	7.38968128136001e-06
3371	5	5983442	5984389	11	2.51153189766808e-05
3371	5	5983442	5984389	12	2.21839831403194e-06
