task_id	chrom	start	end	iteration	h2_incremental
1984	3	159774592	159775882	1	0.30854426654127
1984	3	159774592	159775882	2	0
1984	3	159774592	159775882	3	1.27146411670219e-05
1984	3	159774592	159775882	4	1.4840633933404e-05
1984	3	159774592	159775882	5	0
1984	3	159774592	159775882	6	0.00437351668707472
1984	3	159774592	159775882	7	0
1984	3	159774592	159775882	8	5.1480791289658e-06
1984	3	159774592	159775882	9	9.94199368162196e-06
1984	3	159774592	159775882	10	1.17594192310443e-07
1984	3	159774592	159775882	11	0
