task_id	chrom	start	end	iteration	h2_incremental
815	1	6399823	6400189	1	0.128456811566847
815	1	6399823	6400189	2	0.00596527442864272
815	1	6399823	6400189	3	0.00324052545565311
815	1	6399823	6400189	4	1.99692252559215e-05
815	1	6399823	6400189	5	0.000311136907432624
815	1	6399823	6400189	6	6.09526296987501e-06
815	1	6399823	6400189	7	6.9986166559025e-07
815	1	6399823	6400189	8	0.000413671337721883
815	1	6399823	6400189	9	4.66382658559927e-05
815	1	6399823	6400189	10	0.00271444914346657
815	1	6399823	6400189	11	6.12213872845102e-05
815	1	6399823	6400189	12	7.4794299710326e-08
815	1	6399823	6400189	13	0
815	1	6399823	6400189	14	0
815	1	6399823	6400189	15	1.83774321872283e-07
