task_id	chrom	start	end	iteration	h2_incremental
786	1	52956995	52957187	1	0.183611473256668
786	1	52956995	52957187	2	0.0134173737758464
786	1	52956995	52957187	3	0
786	1	52956995	52957187	4	0.00012002004482732
786	1	52956995	52957187	5	0.000226693087449743
786	1	52956995	52957187	6	0
786	1	52956995	52957187	7	0
786	1	52956995	52957187	8	0
786	1	52956995	52957187	9	0
786	1	52956995	52957187	10	6.29724632840535e-05
786	1	52956995	52957187	11	0.000673355887391767
786	1	52956995	52957187	12	8.48055539968245e-06
786	1	52956995	52957187	13	8.70613383558631e-06
786	1	52956995	52957187	14	0
786	1	52956995	52957187	15	0
786	1	52956995	52957187	16	3.3041146994979e-05
