task_id	chrom	start	end	iteration	h2_incremental
3337	5	42923944	42924450	1	0.144895750016334
3337	5	42923944	42924450	2	0.000330105254839827
3337	5	42923944	42924450	3	0.00676252815555635
3337	5	42923944	42924450	4	0
3337	5	42923944	42924450	5	0.000396400843556424
3337	5	42923944	42924450	6	1.90458466381672e-05
3337	5	42923944	42924450	7	1.86203922195968e-05
3337	5	42923944	42924450	8	3.1797427872369e-05
3337	5	42923944	42924450	9	2.83901217937217e-06
3337	5	42923944	42924450	10	2.07138998178132e-05
3337	5	42923944	42924450	11	0
