task_id	chrom	start	end	iteration	h2_incremental
1485	2	240369936	240370252	1	0.019342360904976
1485	2	240369936	240370252	2	0.0139696416783441
1485	2	240369936	240370252	3	0.000155799005893386
1485	2	240369936	240370252	4	0.019382625200892
1485	2	240369936	240370252	5	0
1485	2	240369936	240370252	6	0.00129591336017475
1485	2	240369936	240370252	7	0.000134782990029343
1485	2	240369936	240370252	8	2.29428184033684e-05
1485	2	240369936	240370252	9	6.545210217748e-06
1485	2	240369936	240370252	10	0.000145597381925405
1485	2	240369936	240370252	11	0.000101258412276269
