task_id	chrom	start	end	iteration	h2_incremental
4282	7	155166769	155166994	1	0.711451559018575
4282	7	155166769	155166994	2	0.00536926769681877
4282	7	155166769	155166994	3	1.89333677819563e-06
4282	7	155166769	155166994	4	4.25256874557091e-06
4282	7	155166769	155166994	5	4.06884249068594e-05
4282	7	155166769	155166994	6	0
4282	7	155166769	155166994	7	1.33571081433674e-05
4282	7	155166769	155166994	8	6.94881109014397e-07
4282	7	155166769	155166994	9	5.27029516716443e-06
4282	7	155166769	155166994	10	3.66398128821118e-06
4282	7	155166769	155166994	11	0.00074202980638497
4282	7	155166769	155166994	12	1.29733120121808e-06
4282	7	155166769	155166994	13	0
4282	7	155166769	155166994	14	0
4282	7	155166769	155166994	15	0
4282	7	155166769	155166994	16	8.86372217988218e-07
